# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       2.184531367851e+06       1.583258172765e-10       2.121146643331e-01       1.030283635165e+07       1.417434420262e+04       6.488502716284e-03       3.096431370368e+10       1.224549530605e-01       6.266326329609e+13       2.594776942767e+10       1.391923259419e+11       3.463959279501e-08       4.332003349733e+13       1.061484368888e+14       1.061484368888e+14       3.532776559780e+13      -6.664605990369e+14       1.966560691642e-04       5.717774672675e-02 
       2.182771508007e+06       1.585811541784e-10       2.122856151400e-01       1.028624955393e+07       1.417434403166e+04       6.493733991824e-03       3.093936847135e+10       1.225536362258e-01       6.246158100781e+13       2.588510934435e+10       1.388561967511e+11       3.463959279501e-08       4.318060757176e+13       1.058069298857e+14       1.058069298857e+14       3.521406285985e+13      -6.637808329643e+14       1.966651314132e-04       5.717695757731e-02 
       2.181013065906e+06       1.588369028165e-10       2.124567036681e-01       1.026968946490e+07       1.417434386058e+04       6.498969484952e-03       3.091444333491e+10       1.226523988800e-01       6.226054783582e+13       2.582260057600e+10       1.385208792633e+11       3.463959279501e-08       4.304163038981e+13       1.054665217055e+14       1.054665217055e+14       3.510072607521e+13      -6.611118422754e+14       1.966741939548e-04       5.717616998672e-02 
       2.179256040407e+06       1.590930638545e-10       2.126279300282e-01       1.025315604155e+07       1.417434368935e+04       6.504209199069e-03       3.088953827816e+10       1.227512410872e-01       6.206016169095e+13       2.576024275722e+10       1.381863715184e+11       3.463959279501e-08       4.290310050720e+13       1.051272088124e+14       1.051272088124e+14       3.498775406605e+13      -6.584535836410e+14       1.966832567893e-04       5.717538395605e-02 
       2.177500430368e+06       1.593496379573e-10       2.127992943315e-01       1.023664924094e+07       1.417434351799e+04       6.509453137577e-03       3.086465328493e+10       1.228501629113e-01       6.186042049072e+13       2.569803552349e+10       1.378526715610e+11       3.463959279501e-08       4.276501648429e+13       1.047889876821e+14       1.047889876821e+14       3.487514565834e+13      -6.558060139064e+14       1.966923199169e-04       5.717459948634e-02 
       2.175746234648e+06       1.596066257908e-10       2.129707966906e-01       1.022016902020e+07       1.417434334648e+04       6.514701303883e-03       3.083978833906e+10       1.229491644164e-01       6.166132215938e+13       2.563597851117e+10       1.375197774403e+11       3.463959279501e-08       4.262737688608e+13       1.044518548014e+14       1.044518548014e+14       3.476289968182e+13      -6.531690900902e+14       1.967013833380e-04       5.717381657865e-02 
       2.173993452109e+06       1.598640280221e-10       2.131424372146e-01       1.020371533651e+07       1.417434317484e+04       6.519953701395e-03       3.081494342440e+10       1.230482456666e-01       6.146286462785e+13       2.557407135749e+10       1.371876872105e+11       3.463959279501e-08       4.249018028217e+13       1.041158066686e+14       1.041158066686e+14       3.465101497001e+13      -6.505427693840e+14       1.967104470526e-04       5.717303523402e-02 
       2.172242081613e+06       1.601218453191e-10       2.133142160146e-01       1.018728814715e+07       1.417434300306e+04       6.525210333523e-03       3.079011852481e+10       1.231474067261e-01       6.126504583370e+13       2.551231370057e+10       1.368563989302e+11       3.463959279501e-08       4.235342524680e+13       1.037808397931e+14       1.037808397931e+14       3.453949036017e+13      -6.479270091515e+14       1.967195110612e-04       5.717225545352e-02 
       2.170492122020e+06       1.603800783511e-10       2.134861332052e-01       1.017088740945e+07       1.417434283115e+04       6.530471203683e-03       3.076531362416e+10       1.232466476592e-01       6.106786372116e+13       2.545070517940e+10       1.365259106628e+11       3.463959279501e-08       4.221711035876e+13       1.034469506958e+14       1.034469506958e+14       3.442832469331e+13      -6.453217669278e+14       1.967285753639e-04       5.717147723818e-02 
       2.168743572196e+06       1.606387277884e-10       2.136581888935e-01       1.015451308081e+07       1.417434265909e+04       6.535736315290e-03       3.074052870635e+10       1.233459685300e-01       6.087131624106e+13       2.538924543383e+10       1.361962204765e+11       3.463959279501e-08       4.208123420144e+13       1.031141359084e+14       1.031141359084e+14       3.431751681417e+13      -6.427270004187e+14       1.967376399610e-04       5.717070058907e-02 
       2.166996431004e+06       1.608977943021e-10       2.138303831944e-01       1.013816511871e+07       1.417434248690e+04       6.541005671764e-03       3.071576375528e+10       1.234453694030e-01       6.067540135083e+13       2.532793410459e+10       1.358673264439e+11       3.463959279501e-08       4.194579536278e+13       1.027823919742e+14       1.027823919742e+14       3.420706557120e+13      -6.401426675003e+14       1.967467048528e-04       5.716992550725e-02 
       2.165250697309e+06       1.611572785655e-10       2.140027162168e-01       1.012184348067e+07       1.417434231456e+04       6.546279276528e-03       3.069101875485e+10       1.235448503425e-01       6.048011701447e+13       2.526677083328e+10       1.355392266425e+11       3.463959279501e-08       4.181079243527e+13       1.024517154472e+14       1.024517154472e+14       3.409696981658e+13      -6.375687262178e+14       1.967557700394e-04       5.716915199376e-02 
       2.163506369978e+06       1.614171812515e-10       2.141751880736e-01       1.010554812432e+07       1.417434214209e+04       6.551557133006e-03       3.066629368901e+10       1.236444114130e-01       6.028546120254e+13       2.520575526236e+10       1.352119191544e+11       3.463959279501e-08       4.167622401592e+13       1.021221028929e+14       1.021221028929e+14       3.398722840615e+13      -6.350051347853e+14       1.967648355212e-04       5.716838004968e-02 
       2.161763447878e+06       1.616775030347e-10       2.143477988775e-01       1.008927900732e+07       1.417434196948e+04       6.556839244626e-03       3.064158854168e+10       1.237440526789e-01       6.009143189213e+13       2.514488703516e+10       1.348854020661e+11       3.463959279501e-08       4.154208870626e+13       1.017935508875e+14       1.017935508875e+14       3.387784019946e+13      -6.324518515850e+14       1.967739012984e-04       5.716760967604e-02 
       2.160021929875e+06       1.619382445906e-10       2.145205487377e-01       1.007303608742e+07       1.417434179673e+04       6.562125614818e-03       3.061690329683e+10       1.238437742047e-01       5.989802706684e+13       2.508416579586e+10       1.345596734691e+11       3.463959279501e-08       4.140838511233e+13       1.014660560184e+14       1.014660560184e+14       3.376880405972e+13      -6.299088351662e+14       1.967829673712e-04       5.716684087392e-02 
       2.158281814841e+06       1.621994065962e-10       2.146934377688e-01       1.005681932243e+07       1.417434162384e+04       6.567416247017e-03       3.059223793842e+10       1.239435760552e-01       5.970524471675e+13       2.502359118950e+10       1.342347314591e+11       3.463959279501e-08       4.127511184464e+13       1.011396148840e+14       1.011396148840e+14       3.366011885380e+13      -6.273760442451e+14       1.967920337400e-04       5.716607364437e-02 
       2.156543101643e+06       1.624609897291e-10       2.148664660817e-01       1.004062867024e+07       1.417434145081e+04       6.572711144657e-03       3.056759245043e+10       1.240434582948e-01       5.951308283843e+13       2.496316286200e+10       1.339105741368e+11       3.463959279501e-08       4.114226751818e+13       1.008142240936e+14       1.008142240936e+14       3.355178345220e+13      -6.248534377037e+14       1.968011004049e-04       5.716530798846e-02 
       2.154805789153e+06       1.627229946683e-10       2.150396337893e-01       1.002446408879e+07       1.417434127765e+04       6.578010311178e-03       3.054296681684e+10       1.241434209883e-01       5.932153943488e+13       2.490288046010e+10       1.335871996072e+11       3.463959279501e-08       4.100985075242e+13       1.004898802674e+14       1.004898802674e+14       3.344379672910e+13      -6.223409745897e+14       1.968101673661e-04       5.716454390724e-02 
       2.153069876243e+06       1.629854220939e-10       2.152129410024e-01       1.000832553609e+07       1.417434110434e+04       6.583313750021e-03       3.051836102168e+10       1.242434642004e-01       5.913061251553e+13       2.484274363143e+10       1.332646059799e+11       3.463959279501e-08       4.087786017123e+13       1.001665800364e+14       1.001665800364e+14       3.333615756225e+13      -6.198386141150e+14       1.968192346241e-04       5.716378140177e-02 
       2.151335361784e+06       1.632482726870e-10       2.153863878357e-01       9.992212970236e+06       1.417434093089e+04       6.588621464631e-03       3.049377504895e+10       1.243435879960e-01       5.894030009622e+13       2.478275202443e+10       1.329427913693e+11       3.463959279501e-08       4.074629440293e+13       9.984432004254e+13       9.984432004254e+13       3.322886483305e+13      -6.173463156559e+14       1.968283021789e-04       5.716302047312e-02 
       2.149602244651e+06       1.635115471298e-10       2.155599743983e-01       9.976126349372e+06       1.417434075731e+04       6.593933458454e-03       3.046920888269e+10       1.244437924398e-01       5.875060019918e+13       2.472290528843e+10       1.326217538941e+11       3.463959279501e-08       4.061515208027e+13       9.952309693863e+13       9.952309693863e+13       3.312191742648e+13      -6.148640387519e+14       1.968373700309e-04       5.716226112236e-02 
       2.147870523717e+06       1.637752461056e-10       2.157337008048e-01       9.960065631718e+06       1.417434058358e+04       6.599249734941e-03       3.044466250694e+10       1.245440775968e-01       5.856151085300e+13       2.466320307358e+10       1.323014916777e+11       3.463959279501e-08       4.048443184038e+13       9.920290738813e+13       9.920290738813e+13       3.301531423113e+13      -6.123917431052e+14       1.968464381804e-04       5.716150335055e-02 
       2.146140197858e+06       1.640393702989e-10       2.159075671661e-01       9.944030775560e+06       1.417434040971e+04       6.604570297545e-03       3.042013590575e+10       1.246444435319e-01       5.837303009262e+13       2.460364503088e+10       1.319820028478e+11       3.463959279501e-08       4.035413232478e+13       9.888374806528e+13       9.888374806528e+13       3.290905413913e+13      -6.099293885801e+14       1.968555066275e-04       5.716074715875e-02 
       2.144411265951e+06       1.643039203950e-10       2.160815735988e-01       9.928021739250e+06       1.417434023571e+04       6.609895149720e-03       3.039562906320e+10       1.247448903101e-01       5.818515595930e+13       2.454423081217e+10       1.316632855369e+11       3.463959279501e-08       4.022425217937e+13       9.856561565502e+13       9.856561565502e+13       3.280313604622e+13      -6.074769352023e+14       1.968645753725e-04       5.715999254803e-02 
       2.142683726871e+06       1.645688970808e-10       2.162557202100e-01       9.912038481208e+06       1.417434006156e+04       6.615224294925e-03       3.037114196337e+10       1.248454179965e-01       5.799788650060e+13       2.448496007015e+10       1.313453378819e+11       3.463959279501e-08       4.009479005440e+13       9.824850685295e+13       9.824850685295e+13       3.269755885167e+13      -6.050343431581e+14       1.968736444157e-04       5.715923951945e-02 
       2.140957579497e+06       1.648343010439e-10       2.164300071181e-01       9.896080959921e+06       1.417433988727e+04       6.620557736621e-03       3.034667459036e+10       1.249460266562e-01       5.781121977037e+13       2.442583245834e+10       1.310281580242e+11       3.463959279501e-08       3.996574460447e+13       9.793241836532e+13       9.793241836532e+13       3.259232145828e+13      -6.026015727940e+14       1.968827137573e-04       5.715848807410e-02 
       2.139232822708e+06       1.651001329730e-10       2.166044344322e-01       9.880149133944e+06       1.417433971284e+04       6.625895478272e-03       3.032222692827e+10       1.250467163544e-01       5.762515382873e+13       2.436684763109e+10       1.307117441096e+11       3.463959279501e-08       3.983711448850e+13       9.761734690897e+13       9.761734690897e+13       3.248742277241e+13      -6.001785846161e+14       1.968917833976e-04       5.715773821302e-02 
       2.137509455383e+06       1.653663935583e-10       2.167790022650e-01       9.864242961895e+06       1.417433953828e+04       6.631237523345e-03       3.029779896122e+10       1.251474871562e-01       5.743968674203e+13       2.430800524361e+10       1.303960942885e+11       3.463959279501e-08       3.970889836974e+13       9.730328921130e+13       9.730328921130e+13       3.238286170392e+13      -5.977653392890e+14       1.969008533368e-04       5.715698993731e-02 
       2.135787476404e+06       1.656330834915e-10       2.169537107329e-01       9.848362402463e+06       1.417433936357e+04       6.636583875308e-03       3.027339067334e+10       1.252483391270e-01       5.725481658285e+13       2.424930495193e+10       1.300812067158e+11       3.463959279501e-08       3.958109491574e+13       9.699024201025e+13       9.699024201025e+13       3.227863716619e+13      -5.953617976357e+14       1.969099235752e-04       5.715624324802e-02 
       2.134066884651e+06       1.659002034643e-10       2.171285599470e-01       9.832507414401e+06       1.417433918872e+04       6.641934537635e-03       3.024900204879e+10       1.253492723320e-01       5.707054142997e+13       2.419074641290e+10       1.297670795506e+11       3.463959279501e-08       3.945370279832e+13       9.667820205426e+13       9.667820205426e+13       3.217474807610e+13      -5.929679206367e+14       1.969189941131e-04       5.715549814624e-02 
       2.132347679007e+06       1.661677541698e-10       2.173035500218e-01       9.816677956530e+06       1.417433901373e+04       6.647289513800e-03       3.022463307173e+10       1.254502868366e-01       5.688685936837e+13       2.413232928421e+10       1.294537109569e+11       3.463959279501e-08       3.932672069361e+13       9.636716610222e+13       9.636716610222e+13       3.207119335399e+13      -5.905836694294e+14       1.969280649507e-04       5.715475463302e-02 
       2.130629858356e+06       1.664357363026e-10       2.174786810683e-01       9.800873987735e+06       1.417433883860e+04       6.652648807281e-03       3.020028372631e+10       1.255513827062e-01       5.670376848917e+13       2.407405322438e+10       1.291410991026e+11       3.463959279501e-08       3.920014728197e+13       9.605713092346e+13       9.605713092346e+13       3.196797192371e+13      -5.882090053074e+14       1.969371360882e-04       5.715401270945e-02 
       2.128913421582e+06       1.667041505581e-10       2.176539532029e-01       9.785095466969e+06       1.417433866333e+04       6.658012421558e-03       3.017595399674e+10       1.256525600064e-01       5.652126688964e+13       2.401591789274e+10       1.288292421604e+11       3.463959279501e-08       3.907398124801e+13       9.574809329771e+13       9.574809329771e+13       3.186508271255e+13      -5.858438897201e+14       1.969462075259e-04       5.715327237661e-02 
       2.127198367569e+06       1.669729976330e-10       2.178293665365e-01       9.769342353252e+06       1.417433848791e+04       6.663380360116e-03       3.015164386720e+10       1.257538188026e-01       5.633935267319e+13       2.395792294946e+10       1.285181383073e+11       3.463959279501e-08       3.894822128060e+13       9.544005001504e+13       9.544005001504e+13       3.176252465126e+13      -5.834882842718e+14       1.969552792641e-04       5.715253363555e-02 
       2.125484695205e+06       1.672422782251e-10       2.180049211856e-01       9.753614605667e+06       1.417433831236e+04       6.668752626440e-03       3.012735332191e+10       1.258551591605e-01       5.615802394931e+13       2.390006805552e+10       1.282077857247e+11       3.463959279501e-08       3.882286607279e+13       9.513299787588e+13       9.513299787588e+13       3.166029667403e+13      -5.811421507211e+14       1.969643513030e-04       5.715179648737e-02 
       2.123772403375e+06       1.675119930333e-10       2.181806172612e-01       9.737912183366e+06       1.417433813666e+04       6.674129224019e-03       3.010308234509e+10       1.259565811455e-01       5.597727883360e+13       2.384235287272e+10       1.278981825984e+11       3.463959279501e-08       3.869791432187e+13       9.482693369094e+13       9.482693369094e+13       3.155839771849e+13      -5.788054509807e+14       1.969734236429e-04       5.715106093314e-02 
       2.122061490969e+06       1.677821427576e-10       2.183564548795e-01       9.722235045564e+06       1.417433796082e+04       6.679510156345e-03       3.007883092098e+10       1.260580848236e-01       5.579711544770e+13       2.378477706368e+10       1.275893271185e+11       3.463959279501e-08       3.857336472931e+13       9.452185428119e+13       9.452185428119e+13       3.145682672567e+13      -5.764781471161e+14       1.969824962841e-04       5.715032697393e-02 
       2.120351956873e+06       1.680527280991e-10       2.185324341517e-01       9.706583151544e+06       1.417433778485e+04       6.684895426914e-03       3.005459903382e+10       1.261596702603e-01       5.561753191931e+13       2.372734029183e+10       1.272812174796e+11       3.463959279501e-08       3.844921600075e+13       9.421775647784e+13       9.421775647784e+13       3.135558264002e+13      -5.741602013455e+14       1.969915692267e-04       5.714959461083e-02 
       2.118643799979e+06       1.683237497602e-10       2.187085551941e-01       9.690956460654e+06       1.417433760872e+04       6.690285039221e-03       3.003038666787e+10       1.262613375214e-01       5.543852638216e+13       2.367004222141e+10       1.269738518806e+11       3.463959279501e-08       3.832546684602e+13       9.391463712228e+13       9.391463712228e+13       3.125466440939e+13      -5.718515760391e+14       1.970006424711e-04       5.714886384492e-02 
       2.116937019177e+06       1.685952084443e-10       2.188848181195e-01       9.675354932306e+06       1.417433743246e+04       6.695678996768e-03       3.000619380742e+10       1.263630866729e-01       5.526009697597e+13       2.361288251750e+10       1.266672285248e+11       3.463959279501e-08       3.820211597908e+13       9.361249306610e+13       9.361249306610e+13       3.115407098502e+13      -5.695522337183e+14       1.970097160175e-04       5.714813467727e-02 
       2.115231613357e+06       1.688671048558e-10       2.190612230443e-01       9.659778525979e+06       1.417433725606e+04       6.701077303059e-03       2.998202043673e+10       1.264649177806e-01       5.508224184647e+13       2.355586084594e+10       1.263613456197e+11       3.463959279501e-08       3.807916211804e+13       9.331132117097e+13       9.331132117097e+13       3.105380132150e+13      -5.672621370552e+14       1.970187898661e-04       5.714740710897e-02 
       2.113527581413e+06       1.691394397006e-10       2.192377700794e-01       9.644227201218e+06       1.417433707951e+04       6.706479961597e-03       2.995786654012e+10       1.265668309105e-01       5.490495914533e+13       2.349897687341e+10       1.260562013772e+11       3.463959279501e-08       3.795660398512e+13       9.301111830871e+13       9.301111830871e+13       3.095385437682e+13      -5.649812488722e+14       1.970278640173e-04       5.714668114110e-02 
       2.111824922237e+06       1.694122136853e-10       2.194144593432e-01       9.628700917630e+06       1.417433690282e+04       6.711886975894e-03       2.993373210190e+10       1.266688261285e-01       5.472824703019e+13       2.344223026738e+10       1.257517940137e+11       3.463959279501e-08       3.783444030669e+13       9.271188136116e+13       9.271188136116e+13       3.085422911229e+13      -5.627095321409e+14       1.970369384712e-04       5.714595677475e-02 
       2.110123634725e+06       1.696854275180e-10       2.195912909465e-01       9.613199634890e+06       1.417433672599e+04       6.717298349459e-03       2.990961710639e+10       1.267709035007e-01       5.455210366462e+13       2.338562069615e+10       1.254481217496e+11       3.463959279501e-08       3.771266981317e+13       9.241360722024e+13       9.241360722024e+13       3.075492449260e+13      -5.604469499820e+14       1.970460132282e-04       5.714523401099e-02 
       2.108423717769e+06       1.699590819077e-10       2.197682650058e-01       9.597723312736e+06       1.417433654901e+04       6.722714085808e-03       2.988552153792e+10       1.268730630933e-01       5.437652721809e+13       2.332914782878e+10       1.251451828097e+11       3.463959279501e-08       3.759129123911e+13       9.211629278784e+13       9.211629278784e+13       3.065593948573e+13      -5.581934656644e+14       1.970550882884e-04       5.714451285091e-02 
       2.106725170268e+06       1.702331775655e-10       2.199453816356e-01       9.582271910973e+06       1.417433637190e+04       6.728134188458e-03       2.986144538085e+10       1.269753049723e-01       5.420151586596e+13       2.327281133516e+10       1.248429754233e+11       3.463959279501e-08       3.747030332310e+13       9.181993497582e+13       9.181993497582e+13       3.055727306302e+13      -5.559490426048e+14       1.970641636523e-04       5.714379329561e-02 
       2.105027991116e+06       1.705077152022e-10       2.201226409488e-01       9.566845389469e+06       1.417433619464e+04       6.733558660929e-03       2.983738861954e+10       1.270776292041e-01       5.402706778948e+13       2.321661088597e+10       1.245414978237e+11       3.463959279501e-08       3.734970480781e+13       9.152453070600e+13       9.152453070600e+13       3.045892419910e+13      -5.537136443670e+14       1.970732393199e-04       5.714307534617e-02 
       2.103332179213e+06       1.707826955303e-10       2.203000430636e-01       9.551443708156e+06       1.417433601724e+04       6.738987506744e-03       2.981335123837e+10       1.271800358548e-01       5.385318117574e+13       2.316054615267e+10       1.242407482486e+11       3.463959279501e-08       3.722949443995e+13       9.123007691008e+13       9.123007691008e+13       3.036089187189e+13      -5.514872346612e+14       1.970823152916e-04       5.714235900367e-02 
       2.101637733456e+06       1.710581192636e-10       2.204775880928e-01       9.536066827034e+06       1.417433583969e+04       6.744420729429e-03       2.978933322171e+10       1.272825249908e-01       5.367985421765e+13       2.310461680754e+10       1.239407249399e+11       3.463959279501e-08       3.710967097026e+13       9.093657052965e+13       9.093657052965e+13       3.026317506264e+13      -5.492697773436e+14       1.970913915676e-04       5.714164426920e-02 
       2.099944652745e+06       1.713339871167e-10       2.206552761509e-01       9.520714706163e+06       1.417433566200e+04       6.749858332512e-03       2.976533455397e+10       1.273850966785e-01       5.350708511397e+13       2.304882252363e+10       1.236414261438e+11       3.463959279501e-08       3.699023315350e+13       9.064400851615e+13       9.064400851615e+13       3.016577275583e+13      -5.470612364158e+14       1.971004681482e-04       5.714093114386e-02 
       2.098252935980e+06       1.716102998058e-10       2.208331073562e-01       9.505387305670e+06       1.417433548417e+04       6.755300319525e-03       2.974135521957e+10       1.274877509843e-01       5.333487206924e+13       2.299316297479e+10       1.233428501106e+11       3.463959279501e-08       3.687117974846e+13       9.035238783079e+13       9.035238783079e+13       3.006868393923e+13      -5.448615760240e+14       1.971095450336e-04       5.714021962873e-02 
       2.096562582063e+06       1.718870580479e-10       2.210110818196e-01       9.490084585745e+06       1.417433530620e+04       6.760746694001e-03       2.971739520293e+10       1.275904879747e-01       5.316321329378e+13       2.293763783565e+10       1.230449950951e+11       3.463959279501e-08       3.675250951790e+13       9.006170544460e+13       9.006170544460e+13       2.997190760389e+13      -5.426707604587e+14       1.971186222242e-04       5.713950972491e-02 
       2.094873589896e+06       1.721642625614e-10       2.211891996594e-01       9.474806506644e+06       1.417433512808e+04       6.766197459480e-03       2.969345448848e+10       1.276933077162e-01       5.299210700366e+13       2.288224678163e+10       1.227478593561e+11       3.463959279501e-08       3.663422122856e+13       8.977195833835e+13       8.977195833835e+13       2.987544274407e+13      -5.404887541541e+14       1.971276997201e-04       5.713880143348e-02 
       2.093185958380e+06       1.724419140658e-10       2.213674609902e-01       9.459553028685e+06       1.417433494982e+04       6.771652619499e-03       2.966953306068e+10       1.277962102754e-01       5.282155142070e+13       2.282698948894e+10       1.224514411566e+11       3.463959279501e-08       3.651631365117e+13       8.948314350251e+13       8.948314350251e+13       2.977928835729e+13      -5.383155216871e+14       1.971367775216e-04       5.713809475554e-02 
       2.091499686422e+06       1.727200132816e-10       2.215458659266e-01       9.444324112251e+06       1.417433477141e+04       6.777112177603e-03       2.964563090398e+10       1.278991957189e-01       5.265154477246e+13       2.277186563456e+10       1.221557387639e+11       3.463959279501e-08       3.639878556039e+13       8.919525793725e+13       8.919525793725e+13       2.968344344428e+13      -5.361510277773e+14       1.971458556291e-04       5.713738969219e-02 
       2.089814772924e+06       1.729985609305e-10       2.217244145868e-01       9.429119717788e+06       1.417433459286e+04       6.782576137337e-03       2.962174800287e+10       1.280022641135e-01       5.248208529217e+13       2.271687489626e+10       1.218607504493e+11       3.463959279501e-08       3.628163573486e+13       8.890829865238e+13       8.890829865238e+13       2.958790700901e+13      -5.339952372861e+14       1.971549340426e-04       5.713668624452e-02 
       2.088131216793e+06       1.732775577357e-10       2.219031070836e-01       9.413939805806e+06       1.417433441417e+04       6.788044502249e-03       2.959788434183e+10       1.281054155258e-01       5.231317121877e+13       2.266201695259e+10       1.215664744886e+11       3.463959279501e-08       3.616486295712e+13       8.862226266733e+13       8.862226266733e+13       2.949267805863e+13      -5.318481152163e+14       1.971640127626e-04       5.713598441363e-02 
       2.086449016936e+06       1.735570044210e-10       2.220819435333e-01       9.398784336878e+06       1.417433423534e+04       6.793517275891e-03       2.957403990537e+10       1.282086500228e-01       5.214480079688e+13       2.260729148285e+10       1.212729091615e+11       3.463959279501e-08       3.604846601363e+13       8.833714701115e+13       8.833714701115e+13       2.939775560350e+13      -5.297096267111e+14       1.971730917892e-04       5.713528420060e-02 
       2.084768172259e+06       1.738369017119e-10       2.222609240525e-01       9.383653271643e+06       1.417433405636e+04       6.798994461818e-03       2.955021467799e+10       1.283119676712e-01       5.197697227673e+13       2.255269816715e+10       1.209800527518e+11       3.463959279501e-08       3.593244369478e+13       8.805294872242e+13       8.805294872242e+13       2.930313865717e+13      -5.275797370542e+14       1.971821711228e-04       5.713458560655e-02 
       2.083088681671e+06       1.741172503347e-10       2.224400487576e-01       9.368546570801e+06       1.417433387723e+04       6.804476063586e-03       2.952640864421e+10       1.284153685379e-01       5.180968391421e+13       2.249823668636e+10       1.206879035478e+11       3.463959279501e-08       3.581679479482e+13       8.776966484927e+13       8.776966484927e+13       2.920882623634e+13      -5.254584116689e+14       1.971912507635e-04       5.713388863256e-02 
       2.081410544081e+06       1.743980510171e-10       2.226193177648e-01       9.353464195115e+06       1.417433369796e+04       6.809962084756e-03       2.950262178859e+10       1.285188526900e-01       5.164293397083e+13       2.244390672211e+10       1.203964598415e+11       3.463959279501e-08       3.570151811191e+13       8.748729244930e+13       8.748729244930e+13       2.911481736091e+13      -5.233456161173e+14       1.972003307117e-04       5.713319327975e-02 
       2.079733758399e+06       1.746793044877e-10       2.227987311890e-01       9.338406105413e+06       1.417433351855e+04       6.815452528890e-03       2.947885409566e+10       1.286224201944e-01       5.147672071367e+13       2.238970795681e+10       1.201057199292e+11       3.463959279501e-08       3.558661244806e+13       8.720582858961e+13       8.720582858961e+13       2.902111105391e+13      -5.212413161001e+14       1.972094109676e-04       5.713249954920e-02 
       2.078058323536e+06       1.749610114774e-10       2.229782891463e-01       9.323372262585e+06       1.417433333899e+04       6.820947399554e-03       2.945510554999e+10       1.287260711182e-01       5.131104241540e+13       2.233564007363e+10       1.198156821116e+11       3.463959279501e-08       3.547207660915e+13       8.692527034673e+13       8.692527034673e+13       2.892770634152e+13      -5.191454774559e+14       1.972184915315e-04       5.713180744203e-02 
       2.076384238404e+06       1.752431727168e-10       2.231579917552e-01       9.308362627583e+06       1.417433315929e+04       6.826446700317e-03       2.943137613616e+10       1.288298055285e-01       5.114589735426e+13       2.228170275652e+10       1.195263446930e+11       3.463959279501e-08       3.535790940488e+13       8.664561480659e+13       8.664561480659e+13       2.883460225305e+13      -5.170580661609e+14       1.972275724037e-04       5.713111695932e-02 
       2.074711501915e+06       1.755257889382e-10       2.233378391302e-01       9.293377161425e+06       1.417433297944e+04       6.831950434751e-03       2.940766583875e+10       1.289336234926e-01       5.098128381401e+13       2.222789569016e+10       1.192377059821e+11       3.463959279501e-08       3.524410964881e+13       8.636685906450e+13       8.636685906450e+13       2.874179782094e+13      -5.149790483277e+14       1.972366535843e-04       5.713042810220e-02 
       2.073040112983e+06       1.758088608749e-10       2.235178313877e-01       9.278415825189e+06       1.417433279945e+04       6.837458606429e-03       2.938397464236e+10       1.290375250776e-01       5.081720008396e+13       2.217421856004e+10       1.189497642917e+11       3.463959279501e-08       3.513067615830e+13       8.608900022511e+13       8.608900022511e+13       2.864929208075e+13      -5.129083902055e+14       1.972457350737e-04       5.712974087176e-02 
       2.071370070523e+06       1.760923892617e-10       2.236979686440e-01       9.263478580016e+06       1.417433261931e+04       6.842971218930e-03       2.936030253161e+10       1.291415103508e-01       5.065364445889e+13       2.212067105236e+10       1.186625179385e+11       3.463959279501e-08       3.501760775453e+13       8.581203540241e+13       8.581203540241e+13       2.855708407114e+13      -5.108460581791e+14       1.972548168721e-04       5.712905526910e-02 
       2.069701373449e+06       1.763763748345e-10       2.238782510176e-01       9.248565387110e+06       1.417433243903e+04       6.848488275833e-03       2.933664949111e+10       1.292455793797e-01       5.049061523911e+13       2.206725285412e+10       1.183759652434e+11       3.463959279501e-08       3.490490326244e+13       8.553596171965e+13       8.553596171965e+13       2.846517283385e+13      -5.087920187685e+14       1.972638989797e-04       5.712837129533e-02 
       2.068034020678e+06       1.766608183303e-10       2.240586786247e-01       9.233676207738e+06       1.417433225860e+04       6.854009780722e-03       2.931301550551e+10       1.293497322314e-01       5.032811073037e+13       2.201396365304e+10       1.180901045313e+11       3.463959279501e-08       3.479256151080e+13       8.526077630935e+13       8.526077630935e+13       2.837355741372e+13      -5.067462386282e+14       1.972729813970e-04       5.712768895156e-02 
       2.066368011127e+06       1.769457204874e-10       2.242392515818e-01       9.218811003230e+06       1.417433207803e+04       6.859535737182e-03       2.928940055946e+10       1.294539689736e-01       5.016612924388e+13       2.196080313762e+10       1.178049341312e+11       3.463959279501e-08       3.468058133212e+13       8.498647631327e+13       8.498647631327e+13       2.828223685867e+13      -5.047086845470e+14       1.972820641240e-04       5.712700823889e-02 
       2.064703343713e+06       1.772310820451e-10       2.244199700071e-01       9.203969734975e+06       1.417433189731e+04       6.865066148802e-03       2.926580463761e+10       1.295582896737e-01       5.000466909629e+13       2.190777099711e+10       1.175204523761e+11       3.463959279501e-08       3.456896156267e+13       8.471305888233e+13       8.471305888233e+13       2.819121021965e+13      -5.026793234471e+14       1.972911471612e-04       5.712632915844e-02 
