# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       1.727848603404e+06       2.531011393744e-10       2.681529447818e-01       6.446752249351e+06       1.399410179640e+04       8.099143449080e-03       2.417970323891e+10       1.548029799122e-01       2.452465024728e+13       1.283933088183e+10       6.887437218685e+10       4.183432630307e-08       1.695425061415e+13       4.156061456451e+13       4.156061456451e+13       1.382630028715e+13      -2.063483587941e+14       2.055350685943e-04       5.704428402064e-02 
       1.726456647313e+06       2.535092994796e-10       2.683690367285e-01       6.436374524105e+06       1.399410158031e+04       8.105673256502e-03       2.416022369061e+10       1.549277161544e-01       2.444571743528e+13       1.280832576807e+10       6.870805061104e+10       4.183432630307e-08       1.689968320288e+13       4.142691701454e+13       4.142691701454e+13       1.378180021272e+13      -2.055186883350e+14       2.055445177801e-04       5.704399495692e-02 
       1.725065812583e+06       2.539181169790e-10       2.685853027142e-01       6.426013508606e+06       1.399410136405e+04       8.112208328378e-03       2.414075983504e+10       1.550525528379e-01       2.436703866926e+13       1.277739552715e+10       6.854213067761e+10       4.183432630307e-08       1.684529141732e+13       4.129364961279e+13       4.129364961279e+13       1.373744336219e+13      -2.046923538851e+14       2.055539673527e-04       5.704370779171e-02 
       1.723676098310e+06       2.543275929169e-10       2.688017428754e-01       6.415669175947e+06       1.399410114761e+04       8.118748668952e-03       2.412131165956e+10       1.551774900434e-01       2.428861313157e+13       1.274653997825e+10       6.837661141664e+10       4.183432630307e-08       1.679107469223e+13       4.116081097519e+13       4.116081097519e+13       1.369322927460e+13      -2.038693420302e+14       2.055634173121e-04       5.704342252622e-02 
       1.722287503590e+06       2.547377283390e-10       2.690183573559e-01       6.405341499261e+06       1.399410093099e+04       8.125294282472e-03       2.410187915153e+10       1.553025278515e-01       2.421044000719e+13       1.271575894101e+10       6.821149186058e+10       4.183432630307e-08       1.673703246416e+13       4.102839972215e+13       4.102839972215e+13       1.364915749045e+13      -2.030496394100e+14       2.055728676589e-04       5.704313916165e-02 
       1.720900027524e+06       2.551485242927e-10       2.692351462920e-01       6.395030451726e+06       1.399410071420e+04       8.131845173188e-03       2.408246229834e+10       1.554276663430e-01       2.413251848373e+13       1.268505223549e+10       6.804677104419e+10       4.183432630307e-08       1.668316417149e+13       4.089641447851e+13       4.089641447851e+13       1.360522755174e+13      -2.022332327183e+14       2.055823183933e-04       5.704285769919e-02 
       1.719513669208e+06       2.555599818266e-10       2.694521098274e-01       6.384736006565e+06       1.399410049724e+04       8.138401345356e-03       2.406306108737e+10       1.555529055985e-01       2.405484775141e+13       1.265441968219e+10       6.788244800459e+10       4.183432630307e-08       1.662946925443e+13       4.076485387353e+13       4.076485387353e+13       1.356143900195e+13      -2.014201087019e+14       2.055917695157e-04       5.704257814005e-02 
       1.718128427742e+06       2.559721019911e-10       2.696692480986e-01       6.374458137041e+06       1.399410028010e+04       8.144962803232e-03       2.404367550602e+10       1.556782456991e-01       2.397742700306e+13       1.262386110204e+10       6.771852178118e+10       4.183432630307e-08       1.657594715494e+13       4.063371654088e+13       4.063371654088e+13       1.351779138600e+13      -2.006102541612e+14       2.056012210263e-04       5.704230048543e-02 
       1.716744302228e+06       2.563848858381e-10       2.698865612492e-01       6.364196816461e+06       1.399410006279e+04       8.151529551079e-03       2.402430554170e+10       1.558036867255e-01       2.390025543409e+13       1.259337631641e+10       6.755499141572e+10       4.183432630307e-08       1.652259731683e+13       4.050300111865e+13       4.050300111865e+13       1.347428425031e+13      -1.998036559497e+14       2.056106729256e-04       5.704202473652e-02 
       1.715361291765e+06       2.567983344208e-10       2.701040494157e-01       6.353952018176e+06       1.399409984530e+04       8.158101593160e-03       2.400495118183e+10       1.559292287588e-01       2.382333224253e+13       1.256296514710e+10       6.739185595228e+10       4.183432630307e-08       1.646941918566e+13       4.037270624929e+13       4.037270624929e+13       1.343091714273e+13      -1.990003009736e+14       2.056201252138e-04       5.704175089451e-02 
       1.713979395457e+06       2.572124487942e-10       2.703217127419e-01       6.343723715580e+06       1.399409962764e+04       8.164678933745e-03       2.398561241383e+10       1.560548718799e-01       2.374665662897e+13       1.253262741634e+10       6.722911443721e+10       4.183432630307e-08       1.641641220879e+13       4.024283057961e+13       4.024283057961e+13       1.338768961258e+13      -1.982001761918e+14       2.056295778913e-04       5.704147896062e-02 
       1.712598612404e+06       2.576272300147e-10       2.705395513676e-01       6.333511882107e+06       1.399409940980e+04       8.171261577104e-03       2.396628922516e+10       1.561806161701e-01       2.367022779657e+13       1.250236294677e+10       6.706676591920e+10       4.183432630307e-08       1.636357583536e+13       4.011337276080e+13       4.011337276080e+13       1.334460121064e+13      -1.974032686157e+14       2.056390309584e-04       5.704120893602e-02 
       1.711218941710e+06       2.580426791403e-10       2.707575654331e-01       6.323316491238e+06       1.399409919178e+04       8.177849527513e-03       2.394698160325e+10       1.563064617105e-01       2.359404495107e+13       1.247217156149e+10       6.690480944921e+10       4.183432630307e-08       1.631090951629e+13       3.998433144837e+13       3.998433144837e+13       1.330165148912e+13      -1.966095653089e+14       2.056484844155e-04       5.704094082193e-02 
       1.709840382479e+06       2.584587972303e-10       2.709757550801e-01       6.313137516494e+06       1.399409897359e+04       8.184442789250e-03       2.392768953556e+10       1.564324085822e-01       2.351810730076e+13       1.244205308401e+10       6.674324408050e+10       4.183432630307e-08       1.625841270425e+13       3.985570530217e+13       3.985570530217e+13       1.325884000167e+13      -1.958190533869e+14       2.056579382628e-04       5.704067461953e-02 
       1.708462933816e+06       2.588755853458e-10       2.711941204470e-01       6.302974931440e+06       1.399409875523e+04       8.191041366597e-03       2.390841300957e+10       1.565584568667e-01       2.344241405647e+13       1.241200733826e+10       6.658206886862e+10       4.183432630307e-08       1.620608485368e+13       3.972749298636e+13       3.972749298636e+13       1.321616630338e+13      -1.950317200174e+14       2.056673925007e-04       5.704041033002e-02 
       1.707086594826e+06       2.592930445494e-10       2.714126616775e-01       6.292828709681e+06       1.399409853669e+04       8.197645263839e-03       2.388915201276e+10       1.566846066452e-01       2.336696443159e+13       1.238203414861e+10       6.642128287140e+10       4.183432630307e-08       1.615392542077e+13       3.959969316938e+13       3.959969316938e+13       1.317362995079e+13      -1.942475524191e+14       2.056768471295e-04       5.704014795458e-02 
       1.705711364615e+06       2.597111759050e-10       2.716313789115e-01       6.282698824867e+06       1.399409831797e+04       8.204254485266e-03       2.386990653260e+10       1.568108579991e-01       2.329175764201e+13       1.235213333985e+10       6.626088514894e+10       4.183432630307e-08       1.610193386348e+13       3.947230452399e+13       3.947230452399e+13       1.313123050183e+13      -1.934665378627e+14       2.056863021496e-04       5.703988749442e-02 
       1.704337242290e+06       2.601299804784e-10       2.718502722910e-01       6.272585250691e+06       1.399409809908e+04       8.210869035169e-03       2.385067655662e+10       1.569372110100e-01       2.321679290618e+13       1.232230473718e+10       6.610087476362e+10       4.183432630307e-08       1.605010964150e+13       3.934532572718e+13       3.934532572718e+13       1.308896751589e+13      -1.926886636696e+14       2.056957575612e-04       5.703962895073e-02 
       1.702964226959e+06       2.605494593367e-10       2.720693419560e-01       6.262487960886e+06       1.399409788001e+04       8.217488917845e-03       2.383146207230e+10       1.570636657593e-01       2.314206944504e+13       1.229254816625e+10       6.594125078007e+10       4.183432630307e-08       1.599845221625e+13       3.921875546024e+13       3.921875546024e+13       1.304684055376e+13      -1.919139172124e+14       2.057052133648e-04       5.703937232469e-02 
       1.701592317728e+06       2.609696135485e-10       2.722885880485e-01       6.252406929228e+06       1.399409766076e+04       8.224114137592e-03       2.381226306719e+10       1.571902223287e-01       2.306758648205e+13       1.226286345310e+10       6.578201226518e+10       4.183432630307e-08       1.594696105090e+13       3.909259240866e+13       3.909259240866e+13       1.300484917765e+13      -1.911422859146e+14       2.057146695607e-04       5.703911761751e-02 
       1.700221513708e+06       2.613904441841e-10       2.725080107120e-01       6.242342129537e+06       1.399409744134e+04       8.230744698713e-03       2.379307952879e+10       1.573168807999e-01       2.299334324315e+13       1.223325042421e+10       6.562315828811e+10       4.183432630307e-08       1.589563561033e+13       3.896683526220e+13       3.896683526220e+13       1.296299295116e+13      -1.903737572500e+14       2.057241261491e-04       5.703886483036e-02 
       1.698851814009e+06       2.618119523153e-10       2.727276100850e-01       6.232293535674e+06       1.399409722174e+04       8.237380605515e-03       2.377391144466e+10       1.574436412546e-01       2.291933895680e+13       1.220370890647e+10       6.546468792026e+10       4.183432630307e-08       1.584447536117e+13       3.884148271480e+13       3.884148271480e+13       1.292127143932e+13      -1.896083187430e+14       2.057335831305e-04       5.703861396443e-02 
       1.697483217739e+06       2.622341390153e-10       2.729473863110e-01       6.222261121540e+06       1.399409700196e+04       8.244021862306e-03       2.375475880234e+10       1.575705037745e-01       2.284557285393e+13       1.217423872719e+10       6.530660023526e+10       4.183432630307e-08       1.579347977174e+13       3.871653346463e+13       3.871653346463e+13       1.287968420856e+13      -1.888459579680e+14       2.057430405051e-04       5.703836502092e-02 
       1.696115724011e+06       2.626570053590e-10       2.731673395319e-01       6.212244861082e+06       1.399409678201e+04       8.250668473401e-03       2.373562158940e+10       1.576974684416e-01       2.277204416794e+13       1.214483971410e+10       6.514889430899e+10       4.183432630307e-08       1.574264831208e+13       3.859198621404e+13       3.859198621404e+13       1.283823082667e+13      -1.880866625494e+14       2.057524982733e-04       5.703811800102e-02 
       1.694749331937e+06       2.630805524229e-10       2.733874698897e-01       6.202244728286e+06       1.399409656188e+04       8.257320443115e-03       2.371649979340e+10       1.578245353377e-01       2.269875213469e+13       1.211551169535e+10       6.499156921956e+10       4.183432630307e-08       1.569198045394e+13       3.846783966955e+13       3.846783966955e+13       1.279691086288e+13      -1.873304201615e+14       2.057619564355e-04       5.703787290590e-02 
       1.693384040628e+06       2.635047812849e-10       2.736077775262e-01       6.192260697181e+06       1.399409634157e+04       8.263977775769e-03       2.369739340192e+10       1.579517045449e-01       2.262569599253e+13       1.208625449948e+10       6.483462404730e+10       4.183432630307e-08       1.564147567077e+13       3.834409254185e+13       3.834409254185e+13       1.275572388777e+13      -1.865772185279e+14       2.057714149919e-04       5.703762973675e-02 
       1.692019849198e+06       2.639296930244e-10       2.738282625833e-01       6.182292741837e+06       1.399409612109e+04       8.270640475686e-03       2.367830240256e+10       1.580789761452e-01       2.255287498223e+13       1.205706795549e+10       6.467805787477e+10       4.183432630307e-08       1.559113343771e+13       3.822074354577e+13       3.822074354577e+13       1.271466947331e+13      -1.858270454220e+14       2.057808739428e-04       5.703738849477e-02 
       1.690656756762e+06       2.643552887226e-10       2.740489252028e-01       6.172340836367e+06       1.399409590042e+04       8.277308547194e-03       2.365922678292e+10       1.582063502207e-01       2.248028834703e+13       1.202795189274e+10       6.452186978674e+10       4.183432630307e-08       1.554095323158e+13       3.809779140029e+13       3.809779140029e+13       1.267374719287e+13      -1.850798886658e+14       2.057903332887e-04       5.703714918113e-02 
       1.689294762433e+06       2.647815694621e-10       2.742697655303e-01       6.162404954926e+06       1.399409567958e+04       8.283981994622e-03       2.364016653060e+10       1.583338268536e-01       2.240793533257e+13       1.199890614105e+10       6.436605887019e+10       4.183432630307e-08       1.549093453091e+13       3.797523482850e+13       3.797523482850e+13       1.263295662116e+13      -1.843357361307e+14       2.057997930299e-04       5.703691179702e-02 
       1.687933865327e+06       2.652085363270e-10       2.744907837059e-01       6.152485071708e+06       1.399409545856e+04       8.290660822305e-03       2.362112163322e+10       1.584614061261e-01       2.233581518696e+13       1.196993053062e+10       6.421062421430e+10       4.183432630307e-08       1.544107681589e+13       3.785307255759e+13       3.785307255759e+13       1.259229733428e+13      -1.835945757367e+14       2.058092531666e-04       5.703667634362e-02 
       1.686574064559e+06       2.656361904030e-10       2.747119798714e-01       6.142581160952e+06       1.399409523737e+04       8.297345034580e-03       2.360209207842e+10       1.585890881205e-01       2.226392716070e+13       1.194102489206e+10       6.405556491047e+10       4.183432630307e-08       1.539137956838e+13       3.773130331888e+13       3.773130331888e+13       1.255176890969e+13      -1.828563954524e+14       2.058187136993e-04       5.703644282211e-02 
       1.685215359248e+06       2.660645327774e-10       2.749333541706e-01       6.132693196935e+06       1.399409501599e+04       8.304034635788e-03       2.358307785383e+10       1.587168729193e-01       2.219227050671e+13       1.191218905641e+10       6.390088005227e+10       4.183432630307e-08       1.534184227192e+13       3.760992584773e+13       3.760992584773e+13       1.251137092621e+13      -1.821211832947e+14       2.058281746282e-04       5.703621123367e-02 
       1.683857748510e+06       2.664935645391e-10       2.751549067470e-01       6.122821153979e+06       1.399409479444e+04       8.310729630274e-03       2.356407894711e+10       1.588447606047e-01       2.212084448032e+13       1.188342285510e+10       6.374656873547e+10       4.183432630307e-08       1.529246441170e+13       3.748893888361e+13       3.748893888361e+13       1.247110296401e+13      -1.813889273290e+14       2.058376359538e-04       5.703598157949e-02 
       1.682501231464e+06       2.669232867785e-10       2.753766377427e-01       6.112965006444e+06       1.399409457271e+04       8.317430022385e-03       2.354509534591e+10       1.589727512594e-01       2.204964833925e+13       1.185472611998e+10       6.359263005802e+10       4.183432630307e-08       1.524324547458e+13       3.736834117000e+13       3.736834117000e+13       1.243096460461e+13      -1.806596156682e+14       2.058470976763e-04       5.703575386074e-02 
       1.681145807228e+06       2.673537005875e-10       2.755985473032e-01       6.103124728733e+06       1.399409435080e+04       8.324135816474e-03       2.352612703790e+10       1.591008449659e-01       2.197868134361e+13       1.182609868330e+10       6.343906312005e+10       4.183432630307e-08       1.519418494906e+13       3.724813145447e+13       3.724813145447e+13       1.239095543089e+13      -1.799332364734e+14       2.058565597960e-04       5.703552807859e-02 
       1.679791474923e+06       2.677848070596e-10       2.758206355684e-01       6.093300295291e+06       1.399409412871e+04       8.330847016895e-03       2.350717401077e+10       1.592290418068e-01       2.190794275590e+13       1.179754037770e+10       6.328586702387e+10       4.183432630307e-08       1.514528232529e+13       3.712830848859e+13       3.712830848859e+13       1.235107502706e+13      -1.792097779532e+14       2.058660223134e-04       5.703530423423e-02 
       1.678438233667e+06       2.682166072899e-10       2.760429026821e-01       6.083491680603e+06       1.399409390645e+04       8.337563628007e-03       2.348823625221e+10       1.593573418647e-01       2.183743184099e+13       1.176905103625e+10       6.313304087394e+10       4.183432630307e-08       1.509653709506e+13       3.700887102796e+13       3.700887102796e+13       1.231132297868e+13      -1.784892283634e+14       2.058754852287e-04       5.703508232884e-02 
       1.677086082584e+06       2.686491023751e-10       2.762653487898e-01       6.073698859194e+06       1.399409368400e+04       8.344285654171e-03       2.346931374990e+10       1.594857452225e-01       2.176714786610e+13       1.174063049241e+10       6.298058377690e+10       4.183432630307e-08       1.504794875181e+13       3.688981783218e+13       3.688981783218e+13       1.227169887264e+13      -1.777715760073e+14       2.058849485423e-04       5.703486236358e-02 
       1.675735020793e+06       2.690822934134e-10       2.764879740334e-01       6.063921805634e+06       1.399409346137e+04       8.351013099754e-03       2.345040649157e+10       1.596142519630e-01       2.169709010083e+13       1.171227858004e+10       6.282849484155e+10       4.183432630307e-08       1.499951679059e+13       3.677114766484e+13       3.677114766484e+13       1.223220229714e+13      -1.770568092352e+14       2.058944122545e-04       5.703464433963e-02 
       1.674385047419e+06       2.695161815046e-10       2.767107785567e-01       6.054160494528e+06       1.399409323857e+04       8.357745969124e-03       2.343151446494e+10       1.597428621690e-01       2.162725781712e+13       1.168399513342e+10       6.267677317881e+10       4.183432630307e-08       1.495124070807e+13       3.665285929351e+13       3.665285929351e+13       1.219283284173e+13      -1.763449164441e+14       2.059038763656e-04       5.703442825817e-02 
       1.673036161583e+06       2.699507677500e-10       2.769337625032e-01       6.044414900528e+06       1.399409301559e+04       8.364484266653e-03       2.341263765772e+10       1.598715759235e-01       2.155765028926e+13       1.165577998719e+10       6.252541790179e+10       4.183432630307e-08       1.490312000257e+13       3.653495148972e+13       3.653495148972e+13       1.215359009728e+13      -1.756358860777e+14       2.059133408761e-04       5.703421412036e-02 
       1.671688362410e+06       2.703860532527e-10       2.771569260185e-01       6.034684998322e+06       1.399409279242e+04       8.371227996719e-03       2.339377605767e+10       1.600003933094e-01       2.148826679387e+13       1.162763297644e+10       6.237442812572e+10       4.183432630307e-08       1.485515417401e+13       3.641742302898e+13       3.641742302898e+13       1.211447365596e+13      -1.749297066263e+14       2.059228057862e-04       5.703400192738e-02 
       1.670341649024e+06       2.708220391170e-10       2.773802692464e-01       6.024970762642e+06       1.399409256908e+04       8.377977163700e-03       2.337492965252e+10       1.601293144099e-01       2.141910660989e+13       1.159955393661e+10       6.222380296796e+10       4.183432630307e-08       1.480734272390e+13       3.630027269070e+13       3.630027269070e+13       1.207548311126e+13      -1.742263666264e+14       2.059322710963e-04       5.703379168040e-02 
       1.668996020551e+06       2.712587264491e-10       2.776037923286e-01       6.015272168260e+06       1.399409234556e+04       8.384731771981e-03       2.335609843005e+10       1.602583393081e-01       2.135016901860e+13       1.157154270358e+10       6.207354154802e+10       4.183432630307e-08       1.475968515539e+13       3.618349925824e+13       3.618349925824e+13       1.203661805800e+13      -1.735258546605e+14       2.059417368066e-04       5.703358338058e-02 
       1.667651476117e+06       2.716961163566e-10       2.778274954107e-01       6.005589189986e+06       1.399409212185e+04       8.391491825946e-03       2.333728237801e+10       1.603874680871e-01       2.128145330358e+13       1.154359911359e+10       6.192364298751e+10       4.183432630307e-08       1.471218097319e+13       3.606710151887e+13       3.606710151887e+13       1.199787809226e+13      -1.728281593571e+14       2.059512029177e-04       5.703337702910e-02 
       1.666308014848e+06       2.721342099488e-10       2.780513786383e-01       5.995921802674e+06       1.399409189797e+04       8.398257329988e-03       2.331848148419e+10       1.605167008303e-01       2.121295875072e+13       1.151572300330e+10       6.177410641020e+10       4.183432630307e-08       1.466482968365e+13       3.595107826378e+13       3.595107826378e+13       1.195926281146e+13      -1.721332693904e+14       2.059606694297e-04       5.703317262712e-02 
