# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       1.240273157760e-04       8.061740000000e+03       5.174519254658e+01       1.163654651628e+00       2.942444305522e+01       0.000000000000e+00      2.225073858507e-308       2.197499723389e+04       2.725500101813e+00       3.418417586105e-09       4.557890190357e-09       6.814907531563e+03 
       1.240196633176e-04       8.062237500000e+03       5.174238509148e+01       1.163654657727e+00       2.942807450902e+01       0.000000000000e+00      2.225073858507e-308       2.197635317019e+04       2.725500101798e+00       3.418628524041e-09       4.558171440932e-09       6.815889363495e+03 
       1.240120118035e-04       8.062735000000e+03       5.173957793273e+01       1.163654663816e+00       2.943170618663e+01       0.000000000000e+00      2.225073858507e-308       2.197770910649e+04       2.725500101782e+00       3.418839461961e-09       4.558452691485e-09       6.816871273527e+03 
       1.240043612334e-04       8.063232500000e+03       5.173677107027e+01       1.163654669893e+00       2.943533808806e+01       0.000000000000e+00      2.225073858507e-308       2.197906504279e+04       2.725500101767e+00       3.419050399865e-09       4.558733942018e-09       6.817853261663e+03 
       1.239967116072e-04       8.063730000000e+03       5.173396450405e+01       1.163654675959e+00       2.943897021330e+01       0.000000000000e+00      2.225073858507e-308       2.198042097909e+04       2.725500101752e+00       3.419261337754e-09       4.559015192530e-09       6.818835327901e+03 
       1.239890629248e-04       8.064227500000e+03       5.173115823404e+01       1.163654682015e+00       2.944260256237e+01       0.000000000000e+00      2.225073858507e-308       2.198177691539e+04       2.725500101736e+00       3.419472275628e-09       4.559296443022e-09       6.819817472243e+03 
       1.239814151859e-04       8.064725000000e+03       5.172835226018e+01       1.163654688059e+00       2.944623513525e+01       0.000000000000e+00      2.225073858507e-308       2.198313285169e+04       2.725500101721e+00       3.419683213486e-09       4.559577693493e-09       6.820799694689e+03 
       1.239737683903e-04       8.065222500000e+03       5.172554658242e+01       1.163654694093e+00       2.944986793195e+01       0.000000000000e+00      2.225073858507e-308       2.198448878799e+04       2.725500101706e+00       3.419894151328e-09       4.559858943943e-09       6.821781995240e+03 
       1.239661225380e-04       8.065720000000e+03       5.172274120071e+01       1.163654700116e+00       2.945350095247e+01       0.000000000000e+00      2.225073858507e-308       2.198584472429e+04       2.725500101690e+00       3.420105089155e-09       4.560140194372e-09       6.822764373897e+03 
       1.239584776287e-04       8.066217500000e+03       5.171993611502e+01       1.163654706127e+00       2.945713419681e+01       0.000000000000e+00      2.225073858507e-308       2.198720066059e+04       2.725500101675e+00       3.420316026967e-09       4.560421444781e-09       6.823746830660e+03 
       1.239508336623e-04       8.066715000000e+03       5.171713132529e+01       1.163654712128e+00       2.946076766497e+01       0.000000000000e+00      2.225073858507e-308       2.198855659689e+04       2.725500101660e+00       3.420526964763e-09       4.560702695170e-09       6.824729365531e+03 
       1.239431906386e-04       8.067212500000e+03       5.171432683148e+01       1.163654718118e+00       2.946440135695e+01       0.000000000000e+00      2.225073858507e-308       2.198991253319e+04       2.725500101644e+00       3.420737902543e-09       4.560983945538e-09       6.825711978508e+03 
       1.239355485573e-04       8.067710000000e+03       5.171152263353e+01       1.163654724098e+00       2.946803527276e+01       0.000000000000e+00      2.225073858507e-308       2.199126846949e+04       2.725500101629e+00       3.420948840309e-09       4.561265195885e-09       6.826694669594e+03 
       1.239279074184e-04       8.068207500000e+03       5.170871873140e+01       1.163654730066e+00       2.947166941238e+01       0.000000000000e+00      2.225073858507e-308       2.199262440579e+04       2.725500101614e+00       3.421159778059e-09       4.561546446212e-09       6.827677438789e+03 
       1.239202672217e-04       8.068705000000e+03       5.170591512504e+01       1.163654736024e+00       2.947530377583e+01       0.000000000000e+00      2.225073858507e-308       2.199398034209e+04       2.725500101599e+00       3.421370715794e-09       4.561827696519e-09       6.828660286094e+03 
       1.239126279669e-04       8.069202500000e+03       5.170311181441e+01       1.163654741971e+00       2.947893836310e+01       0.000000000000e+00      2.225073858507e-308       2.199533627840e+04       2.725500101583e+00       3.421581653514e-09       4.562108946806e-09       6.829643211509e+03 
       1.239049896539e-04       8.069700000000e+03       5.170030879946e+01       1.163654747908e+00       2.948257317419e+01       0.000000000000e+00      2.225073858507e-308       2.199669221470e+04       2.725500101568e+00       3.421792591218e-09       4.562390197072e-09       6.830626215034e+03 
       1.238973522826e-04       8.070197500000e+03       5.169750608014e+01       1.163654753833e+00       2.948620820910e+01       0.000000000000e+00      2.225073858507e-308       2.199804815100e+04       2.725500101553e+00       3.422003528907e-09       4.562671447318e-09       6.831609296671e+03 
       1.238897158527e-04       8.070695000000e+03       5.169470365640e+01       1.163654759748e+00       2.948984346784e+01       0.000000000000e+00      2.225073858507e-308       2.199940408730e+04       2.725500101537e+00       3.422214466581e-09       4.562952697543e-09       6.832592456421e+03 
       1.238820803642e-04       8.071192500000e+03       5.169190152820e+01       1.163654765653e+00       2.949347895041e+01       0.000000000000e+00      2.225073858507e-308       2.200076002360e+04       2.725500101522e+00       3.422425404240e-09       4.563233947749e-09       6.833575694283e+03 
       1.238744458167e-04       8.071690000000e+03       5.168909969548e+01       1.163654771546e+00       2.949711465679e+01       0.000000000000e+00      2.225073858507e-308       2.200211595990e+04       2.725500101507e+00       3.422636341884e-09       4.563515197934e-09       6.834559010258e+03 
       1.238668122102e-04       8.072187500000e+03       5.168629815821e+01       1.163654777429e+00       2.950075058701e+01       0.000000000000e+00      2.225073858507e-308       2.200347189620e+04       2.725500101492e+00       3.422847279513e-09       4.563796448100e-09       6.835542404348e+03 
       1.238591795444e-04       8.072685000000e+03       5.168349691633e+01       1.163654783302e+00       2.950438674104e+01       0.000000000000e+00      2.225073858507e-308       2.200482783250e+04       2.725500101476e+00       3.423058217127e-09       4.564077698245e-09       6.836525876552e+03 
       1.238515478192e-04       8.073182500000e+03       5.168069596980e+01       1.163654789164e+00       2.950802311891e+01       0.000000000000e+00      2.225073858507e-308       2.200618376880e+04       2.725500101461e+00       3.423269154725e-09       4.564358948370e-09       6.837509426871e+03 
       1.238439170345e-04       8.073680000000e+03       5.167789531857e+01       1.163654795015e+00       2.951165972060e+01       0.000000000000e+00      2.225073858507e-308       2.200753970510e+04       2.725500101446e+00       3.423480092309e-09       4.564640198475e-09       6.838493055307e+03 
       1.238362871900e-04       8.074177500000e+03       5.167509496259e+01       1.163654800856e+00       2.951529654612e+01       0.000000000000e+00      2.225073858507e-308       2.200889564140e+04       2.725500101431e+00       3.423691029878e-09       4.564921448560e-09       6.839476761860e+03 
       1.238286582855e-04       8.074675000000e+03       5.167229490182e+01       1.163654806686e+00       2.951893359546e+01       0.000000000000e+00      2.225073858507e-308       2.201025157770e+04       2.725500101415e+00       3.423901967431e-09       4.565202698626e-09       6.840460546529e+03 
       1.238210303210e-04       8.075172500000e+03       5.166949513620e+01       1.163654812506e+00       2.952257086863e+01       0.000000000000e+00      2.225073858507e-308       2.201160751400e+04       2.725500101400e+00       3.424112904970e-09       4.565483948671e-09       6.841444409317e+03 
       1.238134032962e-04       8.075670000000e+03       5.166669566570e+01       1.163654818315e+00       2.952620836563e+01       0.000000000000e+00      2.225073858507e-308       2.201296345030e+04       2.725500101385e+00       3.424323842494e-09       4.565765198697e-09       6.842428350224e+03 
       1.238057772109e-04       8.076167500000e+03       5.166389649026e+01       1.163654824114e+00       2.952984608646e+01       0.000000000000e+00      2.225073858507e-308       2.201431938660e+04       2.725500101370e+00       3.424534780003e-09       4.566046448703e-09       6.843412369249e+03 
       1.237981520650e-04       8.076665000000e+03       5.166109760983e+01       1.163654829903e+00       2.953348403112e+01       0.000000000000e+00      2.225073858507e-308       2.201567532290e+04       2.725500101354e+00       3.424745717498e-09       4.566327698689e-09       6.844396466395e+03 
       1.237905278583e-04       8.077162500000e+03       5.165829902438e+01       1.163654835681e+00       2.953712219960e+01       0.000000000000e+00      2.225073858507e-308       2.201703125920e+04       2.725500101339e+00       3.424956654977e-09       4.566608948655e-09       6.845380641661e+03 
       1.237829045906e-04       8.077660000000e+03       5.165550073385e+01       1.163654841448e+00       2.954076059192e+01       0.000000000000e+00      2.225073858507e-308       2.201838719550e+04       2.725500101324e+00       3.425167592442e-09       4.566890198602e-09       6.846364895048e+03 
       1.237752822618e-04       8.078157500000e+03       5.165270273819e+01       1.163654847206e+00       2.954439920806e+01       0.000000000000e+00      2.225073858507e-308       2.201974313180e+04       2.725500101309e+00       3.425378529892e-09       4.567171448529e-09       6.847349226557e+03 
       1.237676608717e-04       8.078655000000e+03       5.164990503736e+01       1.163654852953e+00       2.954803804804e+01       0.000000000000e+00      2.225073858507e-308       2.202109906810e+04       2.725500101293e+00       3.425589467327e-09       4.567452698436e-09       6.848333636188e+03 
       1.237600404200e-04       8.079152500000e+03       5.164710763131e+01       1.163654858689e+00       2.955167711185e+01       0.000000000000e+00      2.225073858507e-308       2.202245500440e+04       2.725500101278e+00       3.425800404748e-09       4.567733948324e-09       6.849318123943e+03 
       1.237524209067e-04       8.079650000000e+03       5.164431052000e+01       1.163654864415e+00       2.955531639949e+01       0.000000000000e+00      2.225073858507e-308       2.202381094070e+04       2.725500101263e+00       3.426011342154e-09       4.568015198192e-09       6.850302689821e+03 
       1.237448023316e-04       8.080147500000e+03       5.164151370337e+01       1.163654870131e+00       2.955895591096e+01       0.000000000000e+00      2.225073858507e-308       2.202516687701e+04       2.725500101248e+00       3.426222279545e-09       4.568296448041e-09       6.851287333824e+03 
       1.237371846945e-04       8.080645000000e+03       5.163871718138e+01       1.163654875837e+00       2.956259564626e+01       0.000000000000e+00      2.225073858507e-308       2.202652281331e+04       2.725500101233e+00       3.426433216922e-09       4.568577697870e-09       6.852272055952e+03 
       1.237295679951e-04       8.081142500000e+03       5.163592095398e+01       1.163654881532e+00       2.956623560539e+01       0.000000000000e+00      2.225073858507e-308       2.202787874961e+04       2.725500101217e+00       3.426644154284e-09       4.568858947680e-09       6.853256856205e+03 
       1.237219522334e-04       8.081640000000e+03       5.163312502113e+01       1.163654887218e+00       2.956987578836e+01       0.000000000000e+00      2.225073858507e-308       2.202923468591e+04       2.725500101202e+00       3.426855091632e-09       4.569140197470e-09       6.854241734585e+03 
       1.237143374092e-04       8.082137500000e+03       5.163032938278e+01       1.163654892893e+00       2.957351619516e+01       0.000000000000e+00      2.225073858507e-308       2.203059062221e+04       2.725500101187e+00       3.427066028965e-09       4.569421447241e-09       6.855226691092e+03 
       1.237067235223e-04       8.082635000000e+03       5.162753403888e+01       1.163654898557e+00       2.957715682580e+01       0.000000000000e+00      2.225073858507e-308       2.203194655851e+04       2.725500101172e+00       3.427276966283e-09       4.569702696993e-09       6.856211725726e+03 
       1.236991105725e-04       8.083132500000e+03       5.162473898938e+01       1.163654904212e+00       2.958079768026e+01       0.000000000000e+00      2.225073858507e-308       2.203330249481e+04       2.725500101156e+00       3.427487903587e-09       4.569983946725e-09       6.857196838489e+03 
       1.236914985596e-04       8.083630000000e+03       5.162194423424e+01       1.163654909857e+00       2.958443875857e+01       0.000000000000e+00      2.225073858507e-308       2.203465843111e+04       2.725500101141e+00       3.427698840877e-09       4.570265196439e-09       6.858182029380e+03 
       1.236838874835e-04       8.084127500000e+03       5.161914977341e+01       1.163654915491e+00       2.958808006071e+01       0.000000000000e+00      2.225073858507e-308       2.203601436741e+04       2.725500101126e+00       3.427909778152e-09       4.570546446133e-09       6.859167298401e+03 
       1.236762773441e-04       8.084625000000e+03       5.161635560685e+01       1.163654921115e+00       2.959172158668e+01       0.000000000000e+00      2.225073858507e-308       2.203737030371e+04       2.725500101111e+00       3.428120715413e-09       4.570827695807e-09       6.860152645552e+03 
       1.236686681410e-04       8.085122500000e+03       5.161356173450e+01       1.163654926729e+00       2.959536333649e+01       0.000000000000e+00      2.225073858507e-308       2.203872624001e+04       2.725500101096e+00       3.428331652660e-09       4.571108945463e-09       6.861138070834e+03 
       1.236610598742e-04       8.085620000000e+03       5.161076815632e+01       1.163654932333e+00       2.959900531013e+01       0.000000000000e+00      2.225073858507e-308       2.204008217631e+04       2.725500101080e+00       3.428542589892e-09       4.571390195099e-09       6.862123574247e+03 
       1.236534525435e-04       8.086117500000e+03       5.160797487226e+01       1.163654937927e+00       2.960264750761e+01       0.000000000000e+00      2.225073858507e-308       2.204143811261e+04       2.725500101065e+00       3.428753527110e-09       4.571671444717e-09       6.863109155792e+03 
       1.236458461487e-04       8.086615000000e+03       5.160518188228e+01       1.163654943511e+00       2.960628992893e+01       0.000000000000e+00      2.225073858507e-308       2.204279404891e+04       2.725500101050e+00       3.428964464313e-09       4.571952694315e-09       6.864094815470e+03 
       1.236382406897e-04       8.087112500000e+03       5.160238918633e+01       1.163654949085e+00       2.960993257409e+01       0.000000000000e+00      2.225073858507e-308       2.204414998521e+04       2.725500101035e+00       3.429175401503e-09       4.572233943895e-09       6.865080553281e+03 
       1.236306361662e-04       8.087610000000e+03       5.159959678436e+01       1.163654954649e+00       2.961357544308e+01       0.000000000000e+00      2.225073858507e-308       2.204550592151e+04       2.725500101020e+00       3.429386338678e-09       4.572515193455e-09       6.866066369226e+03 
       1.236230325781e-04       8.088107500000e+03       5.159680467632e+01       1.163654960203e+00       2.961721853591e+01       0.000000000000e+00      2.225073858507e-308       2.204686185781e+04       2.725500101005e+00       3.429597275838e-09       4.572796442996e-09       6.867052263305e+03 
       1.236154299252e-04       8.088605000000e+03       5.159401286217e+01       1.163654965747e+00       2.962086185258e+01       0.000000000000e+00      2.225073858507e-308       2.204821779411e+04       2.725500100989e+00       3.429808212985e-09       4.573077692519e-09       6.868038235520e+03 
       1.236078282074e-04       8.089102500000e+03       5.159122134186e+01       1.163654971281e+00       2.962450539309e+01       0.000000000000e+00      2.225073858507e-308       2.204957373041e+04       2.725500100974e+00       3.430019150118e-09       4.573358942023e-09       6.869024285871e+03 
       1.236002274244e-04       8.089600000000e+03       5.158843011535e+01       1.163654976805e+00       2.962814915744e+01       0.000000000000e+00      2.225073858507e-308       2.205092966671e+04       2.725500100959e+00       3.430230087236e-09       4.573640191508e-09       6.870010414358e+03 
       1.235926275762e-04       8.090097500000e+03       5.158563918258e+01       1.163654982319e+00       2.963179314563e+01       0.000000000000e+00      2.225073858507e-308       2.205228560301e+04       2.725500100944e+00       3.430441024340e-09       4.573921440974e-09       6.870996620982e+03 
       1.235850286625e-04       8.090595000000e+03       5.158284854352e+01       1.163654987823e+00       2.963543735766e+01       0.000000000000e+00      2.225073858507e-308       2.205364153931e+04       2.725500100929e+00       3.430651961431e-09       4.574202690421e-09       6.871982905744e+03 
       1.235774306831e-04       8.091092500000e+03       5.158005819810e+01       1.163654993318e+00       2.963908179353e+01       0.000000000000e+00      2.225073858507e-308       2.205499747561e+04       2.725500100914e+00       3.430862898507e-09       4.574483939849e-09       6.872969268644e+03 
       1.235698336379e-04       8.091590000000e+03       5.157726814630e+01       1.163654998802e+00       2.964272645324e+01       0.000000000000e+00      2.225073858507e-308       2.205635341191e+04       2.725500100898e+00       3.431073835569e-09       4.574765189259e-09       6.873955709684e+03 
       1.235622375268e-04       8.092087500000e+03       5.157447838805e+01       1.163655004277e+00       2.964637133679e+01       0.000000000000e+00      2.225073858507e-308       2.205770934821e+04       2.725500100883e+00       3.431284772617e-09       4.575046438651e-09       6.874942228862e+03 
       1.235546423495e-04       8.092585000000e+03       5.157168892332e+01       1.163655009742e+00       2.965001644418e+01       0.000000000000e+00      2.225073858507e-308       2.205906528451e+04       2.725500100868e+00       3.431495709652e-09       4.575327688023e-09       6.875928826181e+03 
       1.235470481058e-04       8.093082500000e+03       5.156889975205e+01       1.163655015197e+00       2.965366177542e+01       0.000000000000e+00      2.225073858507e-308       2.206042122081e+04       2.725500100853e+00       3.431706646672e-09       4.575608937377e-09       6.876915501641e+03 
       1.235394547957e-04       8.093580000000e+03       5.156611087420e+01       1.163655020643e+00       2.965730733049e+01       0.000000000000e+00      2.225073858507e-308       2.206177715711e+04       2.725500100838e+00       3.431917583678e-09       4.575890186713e-09       6.877902255243e+03 
       1.235318624189e-04       8.094077500000e+03       5.156332228973e+01       1.163655026078e+00       2.966095310941e+01       0.000000000000e+00      2.225073858507e-308       2.206313309341e+04       2.725500100823e+00       3.432128520671e-09       4.576171436030e-09       6.878889086986e+03 
       1.235242709752e-04       8.094575000000e+03       5.156053399858e+01       1.163655031504e+00       2.966459911218e+01       0.000000000000e+00      2.225073858507e-308       2.206448902971e+04       2.725500100808e+00       3.432339457649e-09       4.576452685328e-09       6.879875996873e+03 
       1.235166804645e-04       8.095072500000e+03       5.155774600071e+01       1.163655036920e+00       2.966824533878e+01       0.000000000000e+00      2.225073858507e-308       2.206584496601e+04       2.725500100792e+00       3.432550394614e-09       4.576733934608e-09       6.880862984902e+03 
       1.235090908866e-04       8.095570000000e+03       5.155495829607e+01       1.163655042327e+00       2.967189178923e+01       0.000000000000e+00      2.225073858507e-308       2.206720090231e+04       2.725500100777e+00       3.432761331565e-09       4.577015183870e-09       6.881850051076e+03 
       1.235015022414e-04       8.096067500000e+03       5.155217088462e+01       1.163655047723e+00       2.967553846353e+01       0.000000000000e+00      2.225073858507e-308       2.206855683861e+04       2.725500100762e+00       3.432972268502e-09       4.577296433113e-09       6.882837195395e+03 
       1.234939145286e-04       8.096565000000e+03       5.154938376630e+01       1.163655053110e+00       2.967918536167e+01       0.000000000000e+00      2.225073858507e-308       2.206991277491e+04       2.725500100747e+00       3.433183205426e-09       4.577577682338e-09       6.883824417858e+03 
       1.234863277481e-04       8.097062500000e+03       5.154659694108e+01       1.163655058488e+00       2.968283248365e+01       0.000000000000e+00      2.225073858507e-308       2.207126871121e+04       2.725500100732e+00       3.433394142335e-09       4.577858931544e-09       6.884811718468e+03 
       1.234787418998e-04       8.097560000000e+03       5.154381040891e+01       1.163655063856e+00       2.968647982948e+01       0.000000000000e+00      2.225073858507e-308       2.207262464751e+04       2.725500100717e+00       3.433605079231e-09       4.578140180733e-09       6.885799097223e+03 
       1.234711569834e-04       8.098057500000e+03       5.154102416973e+01       1.163655069214e+00       2.969012739916e+01       0.000000000000e+00      2.225073858507e-308       2.207398058381e+04       2.725500100702e+00       3.433816016113e-09       4.578421429903e-09       6.886786554126e+03 
       1.234635729988e-04       8.098555000000e+03       5.153823822351e+01       1.163655074563e+00       2.969377519268e+01       0.000000000000e+00      2.225073858507e-308       2.207533652011e+04       2.725500100686e+00       3.434026952982e-09       4.578702679054e-09       6.887774089177e+03 
       1.234559899457e-04       8.099052500000e+03       5.153545257019e+01       1.163655079902e+00       2.969742321005e+01       0.000000000000e+00      2.225073858507e-308       2.207669245641e+04       2.725500100671e+00       3.434237889837e-09       4.578983928188e-09       6.888761702376e+03 
       1.234484078242e-04       8.099550000000e+03       5.153266720973e+01       1.163655085231e+00       2.970107145127e+01       0.000000000000e+00      2.225073858507e-308       2.207804839271e+04       2.725500100656e+00       3.434448826678e-09       4.579265177304e-09       6.889749393724e+03 
       1.234408266338e-04       8.100047500000e+03       5.152988214208e+01       1.163655090551e+00       2.970471991633e+01       0.000000000000e+00      2.225073858507e-308       2.207940432901e+04       2.725500100641e+00       3.434659763506e-09       4.579546426401e-09       6.890737163222e+03 
       1.234332463746e-04       8.100545000000e+03       5.152709736720e+01       1.163655095862e+00       2.970836860524e+01       0.000000000000e+00      2.225073858507e-308       2.208076026531e+04       2.725500100626e+00       3.434870700320e-09       4.579827675480e-09       6.891725010870e+03 
       1.234256670463e-04       8.101042500000e+03       5.152431288504e+01       1.163655101163e+00       2.971201751800e+01       0.000000000000e+00      2.225073858507e-308       2.208211620161e+04       2.725500100611e+00       3.435081637121e-09       4.580108924541e-09       6.892712936668e+03 
       1.234180886487e-04       8.101540000000e+03       5.152152869555e+01       1.163655106454e+00       2.971566665461e+01       0.000000000000e+00      2.225073858507e-308       2.208347213791e+04       2.725500100596e+00       3.435292573908e-09       4.580390173585e-09       6.893700940619e+03 
       1.234105111818e-04       8.102037500000e+03       5.151874479868e+01       1.163655111736e+00       2.971931601507e+01       0.000000000000e+00      2.225073858507e-308       2.208482807421e+04       2.725500100581e+00       3.435503510682e-09       4.580671422610e-09       6.894689022721e+03 
       1.234029346452e-04       8.102535000000e+03       5.151596119439e+01       1.163655117009e+00       2.972296559937e+01       0.000000000000e+00      2.225073858507e-308       2.208618401051e+04       2.725500100566e+00       3.435714447442e-09       4.580952671617e-09       6.895677182976e+03 
       1.233953590388e-04       8.103032500000e+03       5.151317788264e+01       1.163655122272e+00       2.972661540753e+01       0.000000000000e+00      2.225073858507e-308       2.208753994681e+04       2.725500100551e+00       3.435925384189e-09       4.581233920607e-09       6.896665421384e+03 
       1.233877843626e-04       8.103530000000e+03       5.151039486337e+01       1.163655127526e+00       2.973026543953e+01       0.000000000000e+00      2.225073858507e-308       2.208889588311e+04       2.725500100535e+00       3.436136320923e-09       4.581515169578e-09       6.897653737946e+03 
       1.233802106162e-04       8.104027500000e+03       5.150761213655e+01       1.163655132770e+00       2.973391569539e+01       0.000000000000e+00      2.225073858507e-308       2.209025181941e+04       2.725500100520e+00       3.436347257643e-09       4.581796418532e-09       6.898642132663e+03 
       1.233726377995e-04       8.104525000000e+03       5.150482970211e+01       1.163655138005e+00       2.973756617510e+01       0.000000000000e+00      2.225073858507e-308       2.209160775571e+04       2.725500100505e+00       3.436558194349e-09       4.582077667468e-09       6.899630605535e+03 
       1.233650659124e-04       8.105022500000e+03       5.150204756002e+01       1.163655143231e+00       2.974121687866e+01       0.000000000000e+00      2.225073858507e-308       2.209296369201e+04       2.725500100490e+00       3.436769131043e-09       4.582358916386e-09       6.900619156563e+03 
       1.233574949547e-04       8.105520000000e+03       5.149926571023e+01       1.163655148447e+00       2.974486780607e+01       0.000000000000e+00      2.225073858507e-308       2.209431962831e+04       2.725500100475e+00       3.436980067723e-09       4.582640165286e-09       6.901607785747e+03 
       1.233499249262e-04       8.106017500000e+03       5.149648415270e+01       1.163655153654e+00       2.974851895733e+01       0.000000000000e+00      2.225073858507e-308       2.209567556461e+04       2.725500100460e+00       3.437191004389e-09       4.582921414169e-09       6.902596493088e+03 
       1.233423558267e-04       8.106515000000e+03       5.149370288737e+01       1.163655158851e+00       2.975217033244e+01       0.000000000000e+00      2.225073858507e-308       2.209703150091e+04       2.725500100445e+00       3.437401941043e-09       4.583202663034e-09       6.903585278586e+03 
       1.233347876560e-04       8.107012500000e+03       5.149092191420e+01       1.163655164040e+00       2.975582193141e+01       0.000000000000e+00      2.225073858507e-308       2.209838743721e+04       2.725500100430e+00       3.437612877683e-09       4.583483911881e-09       6.904574142244e+03 
       1.233272204141e-04       8.107510000000e+03       5.148814123315e+01       1.163655169219e+00       2.975947375423e+01       0.000000000000e+00      2.225073858507e-308       2.209974337351e+04       2.725500100415e+00       3.437823814310e-09       4.583765160711e-09       6.905563084060e+03 
       1.233196541007e-04       8.108007500000e+03       5.148536084416e+01       1.163655174389e+00       2.976312580090e+01       0.000000000000e+00      2.225073858507e-308       2.210109930981e+04       2.725500100400e+00       3.438034750924e-09       4.584046409523e-09       6.906552104035e+03 
       1.233120887156e-04       8.108505000000e+03       5.148258074719e+01       1.163655179549e+00       2.976677807143e+01       0.000000000000e+00      2.225073858507e-308       2.210245524611e+04       2.725500100385e+00       3.438245687525e-09       4.584327658318e-09       6.907541202171e+03 
       1.233045242588e-04       8.109002500000e+03       5.147980094220e+01       1.163655184701e+00       2.977043056581e+01       0.000000000000e+00      2.225073858507e-308       2.210381118241e+04       2.725500100370e+00       3.438456624112e-09       4.584608907095e-09       6.908530378467e+03 
       1.232969607299e-04       8.109500000000e+03       5.147702142914e+01       1.163655189843e+00       2.977408328405e+01       0.000000000000e+00      2.225073858507e-308       2.210516711871e+04       2.725500100355e+00       3.438667560687e-09       4.584890155854e-09       6.909519632925e+03 
       1.232893981289e-04       8.109997500000e+03       5.147424220795e+01       1.163655194976e+00       2.977773622614e+01       0.000000000000e+00      2.225073858507e-308       2.210652305501e+04       2.725500100340e+00       3.438878497248e-09       4.585171404596e-09       6.910508965544e+03 
       1.232818364555e-04       8.110495000000e+03       5.147146327861e+01       1.163655200100e+00       2.978138939208e+01       0.000000000000e+00      2.225073858507e-308       2.210787899131e+04       2.725500100324e+00       3.439089433796e-09       4.585452653321e-09       6.911498376326e+03 
       1.232742757097e-04       8.110992500000e+03       5.146868464105e+01       1.163655205215e+00       2.978504278188e+01       0.000000000000e+00      2.225073858507e-308       2.210923492761e+04       2.725500100309e+00       3.439300370331e-09       4.585733902028e-09       6.912487865272e+03 
       1.232667158912e-04       8.111490000000e+03       5.146590629523e+01       1.163655210320e+00       2.978869639554e+01       0.000000000000e+00      2.225073858507e-308       2.211059086391e+04       2.725500100294e+00       3.439511306854e-09       4.586015150718e-09       6.913477432381e+03 
       1.232591569998e-04       8.111987500000e+03       5.146312824111e+01       1.163655215417e+00       2.979235023305e+01       0.000000000000e+00      2.225073858507e-308       2.211194680021e+04       2.725500100279e+00       3.439722243363e-09       4.586296399391e-09       6.914467077654e+03 
       1.232515990354e-04       8.112485000000e+03       5.146035047864e+01       1.163655220504e+00       2.979600429442e+01       0.000000000000e+00      2.225073858507e-308       2.211330273651e+04       2.725500100264e+00       3.439933179859e-09       4.586577648046e-09       6.915456801092e+03 
       1.232440419979e-04       8.112982500000e+03       5.145757300778e+01       1.163655225583e+00       2.979965857965e+01       0.000000000000e+00      2.225073858507e-308       2.211465867281e+04       2.725500100249e+00       3.440144116342e-09       4.586858896684e-09       6.916446602696e+03 
       1.232364858870e-04       8.113480000000e+03       5.145479582847e+01       1.163655230652e+00       2.980331308874e+01       0.000000000000e+00      2.225073858507e-308       2.211601460911e+04       2.725500100234e+00       3.440355052813e-09       4.587140145305e-09       6.917436482467e+03 
       1.232289307025e-04       8.113977500000e+03       5.145201894067e+01       1.163655235712e+00       2.980696782168e+01       0.000000000000e+00      2.225073858507e-308       2.211737054541e+04       2.725500100219e+00       3.440565989270e-09       4.587421393909e-09       6.918426440404e+03 
       1.232213764444e-04       8.114475000000e+03       5.144924234433e+01       1.163655240764e+00       2.981062277848e+01       0.000000000000e+00      2.225073858507e-308       2.211872648171e+04       2.725500100204e+00       3.440776925715e-09       4.587702642495e-09       6.919416476509e+03 
       1.232138231124e-04       8.114972500000e+03       5.144646603941e+01       1.163655245806e+00       2.981427795914e+01       0.000000000000e+00      2.225073858507e-308       2.212008241801e+04       2.725500100189e+00       3.440987862147e-09       4.587983891065e-09       6.920406590782e+03 
       1.232062707064e-04       8.115470000000e+03       5.144369002587e+01       1.163655250839e+00       2.981793336365e+01       0.000000000000e+00      2.225073858507e-308       2.212143835431e+04       2.725500100174e+00       3.441198798566e-09       4.588265139617e-09       6.921396783223e+03 
       1.231987192261e-04       8.115967500000e+03       5.144091430365e+01       1.163655255863e+00       2.982158899203e+01       0.000000000000e+00      2.225073858507e-308       2.212279429061e+04       2.725500100159e+00       3.441409734972e-09       4.588546388152e-09       6.922387053834e+03 
       1.231911686715e-04       8.116465000000e+03       5.143813887271e+01       1.163655260879e+00       2.982524484427e+01       0.000000000000e+00      2.225073858507e-308       2.212415022691e+04       2.725500100144e+00       3.441620671365e-09       4.588827636670e-09       6.923377402614e+03 
       1.231836190423e-04       8.116962500000e+03       5.143536373300e+01       1.163655265885e+00       2.982890092036e+01       0.000000000000e+00      2.225073858507e-308       2.212550616321e+04       2.725500100129e+00       3.441831607746e-09       4.589108885171e-09       6.924367829565e+03 
