# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       1.265973018950e-04       7.898062500000e+03       5.344151100909e+01       1.163651894970e+00       2.824184155139e+01       0.000000000000e+00      2.225073858507e-308       2.152889422823e+04       2.725500451497e+00       3.349017954706e-09       4.465357489787e-09       6.934441574483e+03 
       1.265893290259e-04       7.898560000000e+03       5.343842138167e+01       1.163651906159e+00       2.824539939923e+01       0.000000000000e+00      2.225073858507e-308       2.153025016452e+04       2.725500457063e+00       3.349228899784e-09       4.465638752181e-09       6.935457610104e+03 
       1.265813571610e-04       7.899057500000e+03       5.343533211409e+01       1.163651917326e+00       2.824895747070e+01       0.000000000000e+00      2.225073858507e-308       2.153160610082e+04       2.725500474432e+00       3.349439844833e-09       4.465920019371e-09       6.936473719358e+03 
       1.265733863001e-04       7.899555000000e+03       5.343224320629e+01       1.163651928473e+00       2.825251576578e+01       0.000000000000e+00      2.225073858507e-308       2.153296203711e+04       2.725500471376e+00       3.349650789853e-09       4.466201278155e-09       6.937489902246e+03 
       1.265654164429e-04       7.900052500000e+03       5.342915465821e+01       1.163651939598e+00       2.825607428445e+01       0.000000000000e+00      2.225073858507e-308       2.153431797341e+04       2.725500480112e+00       3.349861734843e-09       4.466482541730e-09       6.938506158769e+03 
       1.265574475894e-04       7.900550000000e+03       5.342606646978e+01       1.163651950703e+00       2.825963302677e+01       0.000000000000e+00      2.225073858507e-308       2.153567390970e+04       2.725500484521e+00       3.350072679805e-09       4.466763803496e-09       6.939522488927e+03 
       1.265494797393e-04       7.901047500000e+03       5.342297864095e+01       1.163651961788e+00       2.826319199272e+01       0.000000000000e+00      2.225073858507e-308       2.153702984599e+04       2.725500484597e+00       3.350283624739e-09       4.467045063449e-09       6.940538892719e+03 
       1.265415128924e-04       7.901545000000e+03       5.341989117164e+01       1.163651972850e+00       2.826675118225e+01       0.000000000000e+00      2.225073858507e-308       2.153838578229e+04       2.725500496451e+00       3.350494569641e-09       4.467326328186e-09       6.941555370146e+03 
       1.265335470485e-04       7.902042500000e+03       5.341680406179e+01       1.163651983892e+00       2.827031059541e+01       0.000000000000e+00      2.225073858507e-308       2.153974171858e+04       2.725500503961e+00       3.350705514515e-09       4.467607591107e-09       6.942571921209e+03 
       1.265255822075e-04       7.902540000000e+03       5.341371731135e+01       1.163651994914e+00       2.827387023221e+01       0.000000000000e+00      2.225073858507e-308       2.154109765488e+04       2.725500507118e+00       3.350916459362e-09       4.467888852207e-09       6.943588545907e+03 
       1.265176183691e-04       7.903037500000e+03       5.341063092025e+01       1.163652005915e+00       2.827743009261e+01       0.000000000000e+00      2.225073858507e-308       2.154245359117e+04       2.725500505919e+00       3.351127404178e-09       4.468170111481e-09       6.944605244241e+03 
       1.265096555332e-04       7.903535000000e+03       5.340754488842e+01       1.163652016895e+00       2.828099017664e+01       0.000000000000e+00      2.225073858507e-308       2.154380952747e+04       2.725500516476e+00       3.351338348966e-09       4.468451375536e-09       6.945622016211e+03 
       1.265016936996e-04       7.904032500000e+03       5.340445921580e+01       1.163652027854e+00       2.828455048429e+01       0.000000000000e+00      2.225073858507e-308       2.154516546376e+04       2.725500506542e+00       3.351549293725e-09       4.468732631154e-09       6.946638861818e+03 
       1.264937328680e-04       7.904530000000e+03       5.340137390233e+01       1.163652038794e+00       2.828811101558e+01       0.000000000000e+00      2.225073858507e-308       2.154652140006e+04       2.725500524476e+00       3.351760238456e-09       4.469013898158e-09       6.947655781061e+03 
       1.264857730384e-04       7.905027500000e+03       5.339828894795e+01       1.163652049712e+00       2.829167177048e+01       0.000000000000e+00      2.225073858507e-308       2.154787733635e+04       2.725500521905e+00       3.351971183158e-09       4.469295156718e-09       6.948672773941e+03 
       1.264778142104e-04       7.905525000000e+03       5.339520435258e+01       1.163652060611e+00       2.829523274902e+01       0.000000000000e+00      2.225073858507e-308       2.154923327265e+04       2.725500482692e+00       3.352182127833e-09       4.469576400219e-09       6.949689840458e+03 
       1.264698563840e-04       7.906022500000e+03       5.339212011618e+01       1.163652071487e+00       2.829879395115e+01       0.000000000000e+00      2.225073858507e-308       2.155058920894e+04       2.725500422952e+00       3.352393072477e-09       4.469857635260e-09       6.950706980612e+03 
       1.264618995589e-04       7.906520000000e+03       5.338903623868e+01       1.163652082345e+00       2.830235537694e+01       0.000000000000e+00      2.225073858507e-308       2.155194514523e+04       2.725500358800e+00       3.352604017094e-09       4.470138868454e-09       6.951724194404e+03 
       1.264539437350e-04       7.907017500000e+03       5.338595272000e+01       1.163652093182e+00       2.830591702635e+01       0.000000000000e+00      2.225073858507e-308       2.155330108153e+04       2.725500306362e+00       3.352814961682e-09       4.470420106410e-09       6.952741481834e+03 
       1.264459889120e-04       7.907515000000e+03       5.338286956010e+01       1.163652103998e+00       2.830947889939e+01       0.000000000000e+00      2.225073858507e-308       2.155465701782e+04       2.725500249503e+00       3.353025906242e-09       4.470701342512e-09       6.953758842902e+03 
       1.264380350897e-04       7.908012500000e+03       5.337978675890e+01       1.163652114794e+00       2.831304099605e+01       0.000000000000e+00      2.225073858507e-308       2.155601295412e+04       2.725500188216e+00       3.353236850773e-09       4.470982576757e-09       6.954776277609e+03 
       1.264300822681e-04       7.908510000000e+03       5.337670431635e+01       1.163652125570e+00       2.831660331636e+01       0.000000000000e+00      2.225073858507e-308       2.155736889041e+04       2.725500122493e+00       3.353447795278e-09       4.471263809144e-09       6.955793785955e+03 
       1.264221304468e-04       7.909007500000e+03       5.337362223238e+01       1.163652136325e+00       2.832016586026e+01       0.000000000000e+00      2.225073858507e-308       2.155872482671e+04       2.725500068465e+00       3.353658739752e-09       4.471545046283e-09       6.956811367939e+03 
       1.264141796257e-04       7.909505000000e+03       5.337054050693e+01       1.163652147061e+00       2.832372862783e+01       0.000000000000e+00      2.225073858507e-308       2.156008076300e+04       2.725500009989e+00       3.353869684199e-09       4.471826281560e-09       6.957829023562e+03 
       1.264062298046e-04       7.910002500000e+03       5.336745913993e+01       1.163652157777e+00       2.832729161903e+01       0.000000000000e+00      2.225073858507e-308       2.156143669930e+04       2.725499963197e+00       3.354080628619e-09       4.472107521589e-09       6.958846752825e+03 
       1.263982809834e-04       7.910500000000e+03       5.336437813133e+01       1.163652168471e+00       2.833085483384e+01       0.000000000000e+00      2.225073858507e-308       2.156279263559e+04       2.725499895810e+00       3.354291573009e-09       4.472388753129e-09       6.959864555728e+03 
       1.263903331618e-04       7.910997500000e+03       5.336129748105e+01       1.163652179147e+00       2.833441827231e+01       0.000000000000e+00      2.225073858507e-308       2.156414857188e+04       2.725499840095e+00       3.354502517373e-09       4.472669989418e-09       6.960882432271e+03 
       1.263823863396e-04       7.911495000000e+03       5.335821718904e+01       1.163652189802e+00       2.833798193439e+01       0.000000000000e+00      2.225073858507e-308       2.156550450818e+04       2.725499796050e+00       3.354713461707e-09       4.472951230453e-09       6.961900382453e+03 
       1.263744405167e-04       7.911992500000e+03       5.335513725523e+01       1.163652200437e+00       2.834154582013e+01       0.000000000000e+00      2.225073858507e-308       2.156686044447e+04       2.725499747529e+00       3.354924406015e-09       4.473232469614e-09       6.962918406277e+03 
       1.263664956928e-04       7.912490000000e+03       5.335205767957e+01       1.163652211052e+00       2.834510992948e+01       0.000000000000e+00      2.225073858507e-308       2.156821638077e+04       2.725499694527e+00       3.355135350294e-09       4.473513706895e-09       6.963936503741e+03 
       1.263585518678e-04       7.912987500000e+03       5.334897846198e+01       1.163652221648e+00       2.834867426248e+01       0.000000000000e+00      2.225073858507e-308       2.156957231706e+04       2.725499637035e+00       3.355346294546e-09       4.473794942295e-09       6.964954674846e+03 
       1.263506090415e-04       7.913485000000e+03       5.334589960240e+01       1.163652232223e+00       2.835223881913e+01       0.000000000000e+00      2.225073858507e-308       2.157092825336e+04       2.725499591193e+00       3.355557238771e-09       4.474076182436e-09       6.965972919592e+03 
       1.263426672137e-04       7.913982500000e+03       5.334282110078e+01       1.163652242780e+00       2.835580359942e+01       0.000000000000e+00      2.225073858507e-308       2.157228418965e+04       2.725499556995e+00       3.355768182969e-09       4.474357427318e-09       6.966991237980e+03 
       1.263347263842e-04       7.914480000000e+03       5.333974295705e+01       1.163652253315e+00       2.835936860333e+01       0.000000000000e+00      2.225073858507e-308       2.157364012595e+04       2.725499502148e+00       3.355979127137e-09       4.474638663684e-09       6.968009630010e+03 
       1.263267865529e-04       7.914977500000e+03       5.333666517114e+01       1.163652263832e+00       2.836293383090e+01       0.000000000000e+00      2.225073858507e-308       2.157499606224e+04       2.725499475082e+00       3.356190071279e-09       4.474919911415e-09       6.969028095682e+03 
       1.263188477195e-04       7.915475000000e+03       5.333358774300e+01       1.163652274328e+00       2.836649928210e+01       0.000000000000e+00      2.225073858507e-308       2.157635199853e+04       2.725499427352e+00       3.356401015393e-09       4.475201150625e-09       6.970046634996e+03 
       1.263109098838e-04       7.915972500000e+03       5.333051067256e+01       1.163652284805e+00       2.837006495693e+01       0.000000000000e+00      2.225073858507e-308       2.157770793483e+04       2.725499375096e+00       3.356611959479e-09       4.475482387937e-09       6.971065247953e+03 
       1.263029730457e-04       7.916470000000e+03       5.332743395975e+01       1.163652295262e+00       2.837363085542e+01       0.000000000000e+00      2.225073858507e-308       2.157906387112e+04       2.725499334460e+00       3.356822903538e-09       4.475763629982e-09       6.972083934553e+03 
       1.262950372049e-04       7.916967500000e+03       5.332435760452e+01       1.163652305700e+00       2.837719697754e+01       0.000000000000e+00      2.225073858507e-308       2.158041980742e+04       2.725499289289e+00       3.357033847570e-09       4.476044870125e-09       6.973102694795e+03 
       1.262871023614e-04       7.917465000000e+03       5.332128160680e+01       1.163652316119e+00       2.838076332334e+01       0.000000000000e+00      2.225073858507e-308       2.158177574371e+04       2.725499255727e+00       3.357244791576e-09       4.476326114999e-09       6.974121528681e+03 
       1.262791685148e-04       7.917962500000e+03       5.331820596654e+01       1.163652326517e+00       2.838432989275e+01       0.000000000000e+00      2.225073858507e-308       2.158313168001e+04       2.725499217619e+00       3.357455735553e-09       4.476607357965e-09       6.975140436211e+03 
       1.262712356651e-04       7.918460000000e+03       5.331513068365e+01       1.163652336896e+00       2.838789668581e+01       0.000000000000e+00      2.225073858507e-308       2.158448761630e+04       2.725499174956e+00       3.357666679503e-09       4.476888599024e-09       6.976159417384e+03 
       1.262633038119e-04       7.918957500000e+03       5.331205575810e+01       1.163652347256e+00       2.839146370253e+01       0.000000000000e+00      2.225073858507e-308       2.158584355259e+04       2.725499127732e+00       3.357877623427e-09       4.477169838172e-09       6.977178472202e+03 
       1.262553729552e-04       7.919455000000e+03       5.330898118980e+01       1.163652357597e+00       2.839503094290e+01       0.000000000000e+00      2.225073858507e-308       2.158719948889e+04       2.725499092099e+00       3.358088567324e-09       4.477451082042e-09       6.978197600664e+03 
       1.262474430948e-04       7.919952500000e+03       5.330590697871e+01       1.163652367918e+00       2.839859840690e+01       0.000000000000e+00      2.225073858507e-308       2.158855542518e+04       2.725499051895e+00       3.358299511193e-09       4.477732323995e-09       6.979216802770e+03 
       1.262395142303e-04       7.920450000000e+03       5.330283312474e+01       1.163652378220e+00       2.840216609456e+01       0.000000000000e+00      2.225073858507e-308       2.158991136148e+04       2.725499023272e+00       3.358510455036e-09       4.478013570669e-09       6.980236078522e+03 
       1.262315863618e-04       7.920947500000e+03       5.329975962786e+01       1.163652388503e+00       2.840573400587e+01       0.000000000000e+00      2.225073858507e-308       2.159126729777e+04       2.725498973904e+00       3.358721398852e-09       4.478294808783e-09       6.981255427918e+03 
       1.262236594890e-04       7.921445000000e+03       5.329668648798e+01       1.163652398765e+00       2.840930214081e+01       0.000000000000e+00      2.225073858507e-308       2.159262323407e+04       2.725498952270e+00       3.358932342640e-09       4.478576058251e-09       6.982274850961e+03 
       1.262157336116e-04       7.921942500000e+03       5.329361370505e+01       1.163652409010e+00       2.841287049943e+01       0.000000000000e+00      2.225073858507e-308       2.159397917036e+04       2.725498926041e+00       3.359143286402e-09       4.478857305796e-09       6.983294347648e+03 
       1.262078087295e-04       7.922440000000e+03       5.329054127901e+01       1.163652419235e+00       2.841643908170e+01       0.000000000000e+00      2.225073858507e-308       2.159533510665e+04       2.725498879044e+00       3.359354230138e-09       4.479138544771e-09       6.984313917982e+03 
       1.261998848426e-04       7.922937500000e+03       5.328746920979e+01       1.163652429441e+00       2.842000788761e+01       0.000000000000e+00      2.225073858507e-308       2.159669104295e+04       2.725498859772e+00       3.359565173846e-09       4.479419795099e-09       6.985333561962e+03 
       1.261919619506e-04       7.923435000000e+03       5.328439749733e+01       1.163652439628e+00       2.842357691719e+01       0.000000000000e+00      2.225073858507e-308       2.159804697924e+04       2.725498819717e+00       3.359776117529e-09       4.479701036852e-09       6.986353279588e+03 
       1.261840400533e-04       7.923932500000e+03       5.328132614157e+01       1.163652449795e+00       2.842714617039e+01       0.000000000000e+00      2.225073858507e-308       2.159940291554e+04       2.725498791211e+00       3.359987061183e-09       4.479982283311e-09       6.987373070861e+03 
       1.261761191506e-04       7.924430000000e+03       5.327825514244e+01       1.163652459944e+00       2.843071564728e+01       0.000000000000e+00      2.225073858507e-308       2.160075885183e+04       2.725498758078e+00       3.360198004813e-09       4.480263527834e-09       6.988392935781e+03 
       1.261681992423e-04       7.924927500000e+03       5.327518449989e+01       1.163652470074e+00       2.843428534781e+01       0.000000000000e+00      2.225073858507e-308       2.160211478813e+04       2.725498736483e+00       3.360408948415e-09       4.480544777061e-09       6.989412874348e+03 
       1.261602803281e-04       7.925425000000e+03       5.327211421385e+01       1.163652480185e+00       2.843785527200e+01       0.000000000000e+00      2.225073858507e-308       2.160347072442e+04       2.725498710252e+00       3.360619891991e-09       4.480826024346e-09       6.990432886563e+03 
       1.261523624080e-04       7.925922500000e+03       5.326904428425e+01       1.163652490277e+00       2.844142541984e+01       0.000000000000e+00      2.225073858507e-308       2.160482666071e+04       2.725498679375e+00       3.360830835540e-09       4.481107269685e-09       6.991452972425e+03 
       1.261444454816e-04       7.926420000000e+03       5.326597471104e+01       1.163652500351e+00       2.844499579136e+01       0.000000000000e+00      2.225073858507e-308       2.160618259701e+04       2.725498643848e+00       3.361041779064e-09       4.481388513076e-09       6.992473131936e+03 
       1.261365295489e-04       7.926917500000e+03       5.326290549416e+01       1.163652510404e+00       2.844856638650e+01       0.000000000000e+00      2.225073858507e-308       2.160753853330e+04       2.725498619840e+00       3.361252722560e-09       4.481669761164e-09       6.993493365095e+03 
       1.261286146096e-04       7.927415000000e+03       5.325983663353e+01       1.163652520441e+00       2.845213720536e+01       0.000000000000e+00      2.225073858507e-308       2.160889446960e+04       2.725498591166e+00       3.361463666033e-09       4.481951007303e-09       6.994513671902e+03 
       1.261207006636e-04       7.927912500000e+03       5.325676812910e+01       1.163652530457e+00       2.845570824781e+01       0.000000000000e+00      2.225073858507e-308       2.161025040589e+04       2.725498574006e+00       3.361674609476e-09       4.482232258132e-09       6.995534052358e+03 
       1.261127877106e-04       7.928410000000e+03       5.325369998081e+01       1.163652540456e+00       2.845927951397e+01       0.000000000000e+00      2.225073858507e-308       2.161160634219e+04       2.725498552170e+00       3.361885552896e-09       4.482513507008e-09       6.996554506463e+03 
       1.261048757504e-04       7.928907500000e+03       5.325063218859e+01       1.163652550435e+00       2.846285100377e+01       0.000000000000e+00      2.225073858507e-308       2.161296227848e+04       2.725498541836e+00       3.362096496287e-09       4.482794760574e-09       6.997575034218e+03 
       1.260969647830e-04       7.929405000000e+03       5.324756475238e+01       1.163652560395e+00       2.846642271723e+01       0.000000000000e+00      2.225073858507e-308       2.161431821477e+04       2.725498510633e+00       3.362307439654e-09       4.483076005525e-09       6.998595635621e+03 
       1.260890548081e-04       7.929902500000e+03       5.324449767212e+01       1.163652570338e+00       2.846999465437e+01       0.000000000000e+00      2.225073858507e-308       2.161567415107e+04       2.725498490920e+00       3.362518382995e-09       4.483357255166e-09       6.999616310675e+03 
       1.260811458255e-04       7.930400000000e+03       5.324143094774e+01       1.163652580262e+00       2.847356681519e+01       0.000000000000e+00      2.225073858507e-308       2.161703008736e+04       2.725498482693e+00       3.362729326310e-09       4.483638509495e-09       7.000637059379e+03 
       1.260732378350e-04       7.930897500000e+03       5.323836457919e+01       1.163652590169e+00       2.847713919967e+01       0.000000000000e+00      2.225073858507e-308       2.161838602366e+04       2.725498453576e+00       3.362940269601e-09       4.483919755198e-09       7.001657881733e+03 
       1.260653308364e-04       7.931395000000e+03       5.323529856640e+01       1.163652600055e+00       2.848071180779e+01       0.000000000000e+00      2.225073858507e-308       2.161974195995e+04       2.725498435936e+00       3.363151212863e-09       4.484201005583e-09       7.002678777738e+03 
       1.260574248296e-04       7.931892500000e+03       5.323223290931e+01       1.163652609923e+00       2.848428463957e+01       0.000000000000e+00      2.225073858507e-308       2.162109789625e+04       2.725498413579e+00       3.363362156099e-09       4.484482253993e-09       7.003699747393e+03 
       1.260495198144e-04       7.932390000000e+03       5.322916760786e+01       1.163652619773e+00       2.848785769503e+01       0.000000000000e+00      2.225073858507e-308       2.162245383254e+04       2.725498386498e+00       3.363573099311e-09       4.484763500425e-09       7.004720790700e+03 
       1.260416157905e-04       7.932887500000e+03       5.322610266198e+01       1.163652629604e+00       2.849143097416e+01       0.000000000000e+00      2.225073858507e-308       2.162380976883e+04       2.725498370878e+00       3.363784042497e-09       4.485044751536e-09       7.005741907658e+03 
       1.260337127578e-04       7.933385000000e+03       5.322303807161e+01       1.163652639418e+00       2.849500447696e+01       0.000000000000e+00      2.225073858507e-308       2.162516570513e+04       2.725498366715e+00       3.363994985657e-09       4.485326007327e-09       7.006763098268e+03 
       1.260258107162e-04       7.933882500000e+03       5.321997383669e+01       1.163652649213e+00       2.849857820344e+01       0.000000000000e+00      2.225073858507e-308       2.162652164142e+04       2.725498341620e+00       3.364205928792e-09       4.485607254470e-09       7.007784362529e+03 
       1.260179096653e-04       7.934380000000e+03       5.321690995716e+01       1.163652658990e+00       2.850215215358e+01       0.000000000000e+00      2.225073858507e-308       2.162787757772e+04       2.725498327971e+00       3.364416871902e-09       4.485888506289e-09       7.008805700443e+03 
       1.260100096051e-04       7.934877500000e+03       5.321384643295e+01       1.163652668749e+00       2.850572632740e+01       0.000000000000e+00      2.225073858507e-308       2.162923351401e+04       2.725498309569e+00       3.364627814986e-09       4.486169756116e-09       7.009827112009e+03 
       1.260021105354e-04       7.935375000000e+03       5.321078326401e+01       1.163652678488e+00       2.850930072484e+01       0.000000000000e+00      2.225073858507e-308       2.163058945030e+04       2.725498302606e+00       3.364838758043e-09       4.486451010613e-09       7.010848597228e+03 
       1.259942124559e-04       7.935872500000e+03       5.320772045027e+01       1.163652688210e+00       2.851287534600e+01       0.000000000000e+00      2.225073858507e-308       2.163194538660e+04       2.725498274680e+00       3.365049701076e-09       4.486732256452e-09       7.011870156099e+03 
       1.259863153664e-04       7.936370000000e+03       5.320465799167e+01       1.163652697915e+00       2.851645019083e+01       0.000000000000e+00      2.225073858507e-308       2.163330132289e+04       2.725498274377e+00       3.365260644084e-09       4.487013513625e-09       7.012891788624e+03 
       1.259784192669e-04       7.936867500000e+03       5.320159588814e+01       1.163652707601e+00       2.852002525933e+01       0.000000000000e+00      2.225073858507e-308       2.163465725919e+04       2.725498269300e+00       3.365471587067e-09       4.487294768798e-09       7.013913494802e+03 
       1.259705241571e-04       7.937365000000e+03       5.319853413963e+01       1.163652717269e+00       2.852360055150e+01       0.000000000000e+00      2.225073858507e-308       2.163601319548e+04       2.725498243241e+00       3.365682530024e-09       4.487576015301e-09       7.014935274634e+03 
       1.259626300367e-04       7.937862500000e+03       5.319547274607e+01       1.163652726918e+00       2.852717606734e+01       0.000000000000e+00      2.225073858507e-308       2.163736913177e+04       2.725498244794e+00       3.365893472955e-09       4.487857273135e-09       7.015957128120e+03 
       1.259547369057e-04       7.938360000000e+03       5.319241170740e+01       1.163652736552e+00       2.853075180690e+01       0.000000000000e+00      2.225073858507e-308       2.163872506807e+04       2.725498241553e+00       3.366104415864e-09       4.488138528965e-09       7.016979055260e+03 
       1.259468447639e-04       7.938857500000e+03       5.318935102356e+01       1.163652746165e+00       2.853432777008e+01       0.000000000000e+00      2.225073858507e-308       2.164008100436e+04       2.725498233515e+00       3.366315358745e-09       4.488419782782e-09       7.018001056055e+03 
       1.259389536110e-04       7.939355000000e+03       5.318629069449e+01       1.163652755762e+00       2.853790395698e+01       0.000000000000e+00      2.225073858507e-308       2.164143694066e+04       2.725498220668e+00       3.366526301603e-09       4.488701034589e-09       7.019023130504e+03 
       1.259310634469e-04       7.939852500000e+03       5.318323072011e+01       1.163652765339e+00       2.854148036750e+01       0.000000000000e+00      2.225073858507e-308       2.164279287695e+04       2.725498219217e+00       3.366737244433e-09       4.488982291050e-09       7.020045278608e+03 
       1.259231742714e-04       7.940350000000e+03       5.318017110038e+01       1.163652774900e+00       2.854505700173e+01       0.000000000000e+00      2.225073858507e-308       2.164414881325e+04       2.725498196738e+00       3.366948187240e-09       4.489263538821e-09       7.021067500368e+03 
       1.259152860843e-04       7.940847500000e+03       5.317711183523e+01       1.163652784442e+00       2.854863385964e+01       0.000000000000e+00      2.225073858507e-308       2.164550474954e+04       2.725498201851e+00       3.367159130022e-09       4.489544797920e-09       7.022089795783e+03 
       1.259073988853e-04       7.941345000000e+03       5.317405292460e+01       1.163652793968e+00       2.855221094126e+01       0.000000000000e+00      2.225073858507e-308       2.164686068583e+04       2.725498185923e+00       3.367370072780e-09       4.489826048323e-09       7.023112164854e+03 
       1.258995126745e-04       7.941842500000e+03       5.317099436842e+01       1.163652803474e+00       2.855578824650e+01       0.000000000000e+00      2.225073858507e-308       2.164821662213e+04       2.725498181371e+00       3.367581015511e-09       4.490107303374e-09       7.024134607580e+03 
       1.258916274514e-04       7.942340000000e+03       5.316793616664e+01       1.163652812966e+00       2.855936577550e+01       0.000000000000e+00      2.225073858507e-308       2.164957255842e+04       2.725498171973e+00       3.367791958222e-09       4.490388556401e-09       7.025157123963e+03 
       1.258837432160e-04       7.942837500000e+03       5.316487831919e+01       1.163652822437e+00       2.856294352813e+01       0.000000000000e+00      2.225073858507e-308       2.165092849472e+04       2.725498173941e+00       3.368002900904e-09       4.490669814072e-09       7.026179714003e+03 
       1.258758599681e-04       7.943335000000e+03       5.316182082601e+01       1.163652831890e+00       2.856652150442e+01       0.000000000000e+00      2.225073858507e-308       2.165228443101e+04       2.725498171056e+00       3.368213843561e-09       4.490951069710e-09       7.027202377699e+03 
       1.258679777075e-04       7.943832500000e+03       5.315876368703e+01       1.163652841327e+00       2.857009970443e+01       0.000000000000e+00      2.225073858507e-308       2.165364036730e+04       2.725498179525e+00       3.368424786195e-09       4.491232329995e-09       7.028225115053e+03 
       1.258600964340e-04       7.944330000000e+03       5.315570690220e+01       1.163652850748e+00       2.857367812815e+01       0.000000000000e+00      2.225073858507e-308       2.165499630360e+04       2.725498150692e+00       3.368635728806e-09       4.491513574882e-09       7.029247926063e+03 
       1.258522161474e-04       7.944827500000e+03       5.315265047146e+01       1.163652860148e+00       2.857725677550e+01       0.000000000000e+00      2.225073858507e-308       2.165635223989e+04       2.725498165642e+00       3.368846671389e-09       4.491794837768e-09       7.030270810731e+03 
       1.258443368475e-04       7.945325000000e+03       5.314959439473e+01       1.163652869534e+00       2.858083564660e+01       0.000000000000e+00      2.225073858507e-308       2.165770817619e+04       2.725498159492e+00       3.369057613952e-09       4.492076091935e-09       7.031293769057e+03 
       1.258364585342e-04       7.945822500000e+03       5.314653867197e+01       1.163652878900e+00       2.858441474132e+01       0.000000000000e+00      2.225073858507e-308       2.165906411248e+04       2.725498164680e+00       3.369268556487e-09       4.492357350737e-09       7.032316801042e+03 
       1.258285812072e-04       7.946320000000e+03       5.314348330310e+01       1.163652888250e+00       2.858799405976e+01       0.000000000000e+00      2.225073858507e-308       2.166042004877e+04       2.725498164977e+00       3.369479498999e-09       4.492638607492e-09       7.033339906684e+03 
       1.258207048665e-04       7.946817500000e+03       5.314042828807e+01       1.163652897581e+00       2.859157360187e+01       0.000000000000e+00      2.225073858507e-308       2.166177598507e+04       2.725498160379e+00       3.369690441485e-09       4.492919862196e-09       7.034363085985e+03 
       1.258128295117e-04       7.947315000000e+03       5.313737362682e+01       1.163652906895e+00       2.859515336764e+01       0.000000000000e+00      2.225073858507e-308       2.166313192136e+04       2.725498167102e+00       3.369901383946e-09       4.493201121531e-09       7.035386338945e+03 
       1.258049551427e-04       7.947812500000e+03       5.313431931927e+01       1.163652916193e+00       2.859873335717e+01       0.000000000000e+00      2.225073858507e-308       2.166448785766e+04       2.725498168913e+00       3.370112326386e-09       4.493482378816e-09       7.036409665565e+03 
       1.257970817593e-04       7.948310000000e+03       5.313126536538e+01       1.163652925474e+00       2.860231357036e+01       0.000000000000e+00      2.225073858507e-308       2.166584379395e+04       2.725498165811e+00       3.370323268802e-09       4.493763634041e-09       7.037433065843e+03 
       1.257892093614e-04       7.948807500000e+03       5.312821176507e+01       1.163652934736e+00       2.860589400723e+01       0.000000000000e+00      2.225073858507e-308       2.166719973024e+04       2.725498174016e+00       3.370534211191e-09       4.494044893893e-09       7.038456539781e+03 
       1.257813379487e-04       7.949305000000e+03       5.312515851830e+01       1.163652943982e+00       2.860947466780e+01       0.000000000000e+00      2.225073858507e-308       2.166855566654e+04       2.725498161065e+00       3.370745153558e-09       4.494326144994e-09       7.039480087379e+03 
       1.257734675210e-04       7.949802500000e+03       5.312210562499e+01       1.163652953212e+00       2.861305555209e+01       0.000000000000e+00      2.225073858507e-308       2.166991160283e+04       2.725498175638e+00       3.370956095902e-09       4.494607407411e-09       7.040503708637e+03 
       1.257655980783e-04       7.950300000000e+03       5.311905308508e+01       1.163652962421e+00       2.861663665999e+01       0.000000000000e+00      2.225073858507e-308       2.167126753913e+04       2.725498169046e+00       3.371167038217e-09       4.494888661064e-09       7.041527403555e+03 
       1.257577296203e-04       7.950797500000e+03       5.311600089851e+01       1.163652971616e+00       2.862021799166e+01       0.000000000000e+00      2.225073858507e-308       2.167262347542e+04       2.725498173737e+00       3.371377980513e-09       4.495169919343e-09       7.042551172134e+03 
       1.257498621467e-04       7.951295000000e+03       5.311294906522e+01       1.163652980793e+00       2.862379954699e+01       0.000000000000e+00      2.225073858507e-308       2.167397941171e+04       2.725498173478e+00       3.371588922783e-09       4.495451175546e-09       7.043575014374e+03 
       1.257419956575e-04       7.951792500000e+03       5.310989758515e+01       1.163652989953e+00       2.862738132603e+01       0.000000000000e+00      2.225073858507e-308       2.167533534801e+04       2.725498184496e+00       3.371799865030e-09       4.495732436370e-09       7.044598930276e+03 
       1.257341301524e-04       7.952290000000e+03       5.310684645824e+01       1.163652999097e+00       2.863096332878e+01       0.000000000000e+00      2.225073858507e-308       2.167669128430e+04       2.725498190551e+00       3.372010807254e-09       4.496013695117e-09       7.045622919838e+03 
       1.257262656313e-04       7.952787500000e+03       5.310379568442e+01       1.163653008223e+00       2.863454555519e+01       0.000000000000e+00      2.225073858507e-308       2.167804722060e+04       2.725498207875e+00       3.372221749453e-09       4.496294958478e-09       7.046646983063e+03 
       1.257184020940e-04       7.953285000000e+03       5.310074526363e+01       1.163653017333e+00       2.863812800532e+01       0.000000000000e+00      2.225073858507e-308       2.167940315689e+04       2.725498220226e+00       3.372432691628e-09       4.496576219758e-09       7.047671119949e+03 
